,,,PltRpt=1 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=2 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=3 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=1 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=2 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=3 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,
Plate,Barcode,Well,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime
4,,F21,29433560,2943356,0.1,00:28.2,18868080,1886808,0.1,11:52.5,12533960,1253396,0.1,23:16.8,29433560,0,0,0,18868080,0,0,0,12533960,0,0,0
4,,F22,29309840,2930984,0.1,00:28.4,18764680,1876468,0.1,11:52.7,12480920,1248092,0.1,23:16.9,29309840,0,0,0,18764680,0,0,0,12480920,0,0,0
4,,F23,82920,8292,0.1,00:28.5,51240,5124,0.1,11:52.9,33880,3388,0.1,23:17.1,82920,0,0,0,51240,0,0,0,33880,0,0,0
4,,F24,28785520,2878552,0.1,00:28.7,18429160,1842916,0.1,11:53.1,12208200,1220820,0.1,23:17.3,28785520,0,0,0,18429160,0,0,0,12208200,0,0,0
4,,G01,49709680,4970968,0.1,00:29.2,32150600,3215060,0.1,11:53.5,21319520,2131952,0.1,23:17.8,49709680,0,0,0,32150600,0,0,0,21319520,0,0,0
4,,G02,109120,10912,0.1,00:29.4,67640,6764,0.1,11:53.7,49280,4928,0.1,23:18.0,109120,0,0,0,67640,0,0,0,49280,0,0,0
4,,G03,49137720,4913772,0.1,00:29.6,31851760,3185176,0.1,11:53.9,21368600,2136860,0.1,23:18.2,49137720,0,0,0,31851760,0,0,0,21368600,0,0,0
4,,G04,48770360,4877036,0.1,00:29.8,31505520,3150552,0.1,11:54.1,21032680,2103268,0.1,23:18.3,48770360,0,0,0,31505520,0,0,0,21032680,0,0,0
4,,G05,48328640,4832864,0.1,00:30.0,31165120,3116512,0.1,11:54.3,20775560,2077556,0.1,23:18.5,48328640,0,0,0,31165120,0,0,0,20775560,0,0,0
4,,G06,47269520,4726952,0.1,00:30.2,30568200,3056820,0.1,11:54.5,20457800,2045780,0.1,23:18.7,47269520,0,0,0,30568200,0,0,0,20457800,0,0,0
4,,G07,47295520,4729552,0.1,00:30.3,30469520,3046952,0.1,11:54.7,20390200,2039020,0.1,23:18.9,47295520,0,0,0,30469520,0,0,0,20390200,0,0,0
4,,G08,47174000,4717400,0.1,00:30.5,30358960,3035896,0.1,11:54.9,20296320,2029632,0.1,23:19.1,47174000,0,0,0,30358960,0,0,0,20296320,0,0,0
4,,G09,46649280,4664928,0.1,00:30.7,29959960,2995996,0.1,11:55.1,19983080,1998308,0.1,23:19.3,46649280,0,0,0,29959960,0,0,0,19983080,0,0,0
4,,G10,46115520,4611552,0.1,00:30.9,29623360,2962336,0.1,11:55.3,19777680,1977768,0.1,23:19.5,46115520,0,0,0,29623360,0,0,0,19777680,0,0,0
4,,G11,46090280,4609028,0.1,00:31.1,29571120,2957112,0.1,11:55.5,19740400,1974040,0.1,23:19.7,46090280,0,0,0,29571120,0,0,0,19740400,0,0,0
4,,G12,45569400,4556940,0.1,00:31.3,29379240,2937924,0.1,11:55.6,19548080,1954808,0.1,23:19.9,45569400,0,0,0,29379240,0,0,0,19548080,0,0,0
4,,G13,44808720,4480872,0.1,00:31.5,28779440,2877944,0.1,11:55.8,19208200,1920820,0.1,23:20.1,44808720,0,0,0,28779440,0,0,0,19208200,0,0,0
4,,G14,44293880,4429388,0.1,00:31.7,28457240,2845724,0.1,11:56.0,19047680,1904768,0.1,23:20.3,44293880,0,0,0,28457240,0,0,0,19047680,0,0,0
4,,G15,44213720,4421372,0.1,00:31.9,28382000,2838200,0.1,11:56.2,18984760,1898476,0.1,23:20.5,44213720,0,0,0,28382000,0,0,0,18984760,0,0,0
4,,G16,43127040,4312704,0.1,00:32.1,27764000,2776400,0.1,11:56.4,18605680,1860568,0.1,23:20.7,43127040,0,0,0,27764000,0,0,0,18605680,0,0,0
4,,G17,43759920,4375992,0.1,00:32.3,28077720,2807772,0.1,11:56.6,18748160,1874816,0.1,23:20.8,43759920,0,0,0,28077720,0,0,0,18748160,0,0,0
4,,G18,43095160,4309516,0.1,00:32.5,27738840,2773884,0.1,11:56.8,18535960,1853596,0.1,23:21.0,43095160,0,0,0,27738840,0,0,0,18535960,0,0,0
4,,G19,43059720,4305972,0.1,00:32.7,27651760,2765176,0.1,11:57.0,18486680,1848668,0.1,23:21.2,43059720,0,0,0,27651760,0,0,0,18486680,0,0,0
4,,G20,42267440,4226744,0.1,00:32.8,27353960,2735396,0.1,11:57.2,18266800,1826680,0.1,23:21.4,42267440,0,0,0,27353960,0,0,0,18266800,0,0,0
4,,G21,42115720,4211572,0.1,00:33.0,27123360,2712336,0.1,11:57.4,18122840,1812284,0.1,23:21.6,42115720,0,0,0,27123360,0,0,0,18122840,0,0,0
4,,G22,41439200,4143920,0.1,00:33.2,26831440,2683144,0.1,11:57.6,17926320,1792632,0.1,23:21.8,41439200,0,0,0,26831440,0,0,0,17926320,0,0,0
4,,G23,101960,10196,0.1,00:33.4,63560,6356,0.1,11:57.8,41640,4164,0.1,23:22.0,101960,0,0,0,63560,0,0,0,41640,0,0,0
4,,G24,40644480,4064448,0.1,00:33.6,26171960,2617196,0.1,11:58.0,17434920,1743492,0.1,23:22.2,40644480,0,0,0,26171960,0,0,0,17434920,0,0,0
4,,H01,35762040,3576204,0.1,00:34.1,22971120,2297112,0.1,11:58.4,15270600,1527060,0.1,23:22.6,35762040,0,0,0,22971120,0,0,0,15270600,0,0,0
4,,H02,100280,10028,0.1,00:34.2,62320,6232,0.1,11:58.6,46200,4620,0.1,23:22.8,100280,0,0,0,62320,0,0,0,46200,0,0,0
4,,H03,35628800,3562880,0.1,00:34.4,22936960,2293696,0.1,11:58.8,15296320,1529632,0.1,23:23.0,35628800,0,0,0,22936960,0,0,0,15296320,0,0,0
4,,H04,36541640,3654164,0.1,00:34.6,23464360,2346436,0.1,11:59.0,15671160,1567116,0.1,23:23.2,36541640,0,0,0,23464360,0,0,0,15671160,0,0,0
4,,H05,36912680,3691268,0.1,00:34.8,23714320,2371432,0.1,11:59.2,15860800,1586080,0.1,23:23.4,36912680,0,0,0,23714320,0,0,0,15860800,0,0,0
4,,H06,37296160,3729616,0.1,00:35.0,23885760,2388576,0.1,11:59.4,15913560,1591356,0.1,23:23.6,37296160,0,0,0,23885760,0,0,0,15913560,0,0,0
4,,H07,37646640,3764664,0.1,00:35.2,24193920,2419392,0.1,11:59.5,16188640,1618864,0.1,23:23.8,37646640,0,0,0,24193920,0,0,0,16188640,0,0,0
4,,H08,37609800,3760980,0.1,00:35.4,24034640,2403464,0.1,11:59.7,16029960,1602996,0.1,23:24.0,37609800,0,0,0,24034640,0,0,0,16029960,0,0,0
4,,H09,37997920,3799792,0.1,00:35.6,24319920,2431992,0.1,11:59.9,16258320,1625832,0.1,23:24.2,37997920,0,0,0,24319920,0,0,0,16258320,0,0,0
4,,H10,38480680,3848068,0.1,00:35.8,24666400,2466640,0.1,12:00.1,16433200,1643320,0.1,23:24.4,38480680,0,0,0,24666400,0,0,0,16433200,0,0,0
4,,H11,38729160,3872916,0.1,00:36.0,24772960,2477296,0.1,12:00.3,16485680,1648568,0.1,23:24.6,38729160,0,0,0,24772960,0,0,0,16485680,0,0,0
4,,H12,38984480,3898448,0.1,00:36.2,24953200,2495320,0.1,12:00.5,16605960,1660596,0.1,23:24.8,38984480,0,0,0,24953200,0,0,0,16605960,0,0,0
4,,H13,38967920,3896792,0.1,00:36.4,25019000,2501900,0.1,12:00.7,16736360,1673636,0.1,23:25.0,38967920,0,0,0,25019000,0,0,0,16736360,0,0,0
4,,H14,39150880,3915088,0.1,00:36.6,25166560,2516656,0.1,12:00.9,16787720,1678772,0.1,23:25.1,39150880,0,0,0,25166560,0,0,0,16787720,0,0,0
4,,H15,39866400,3986640,0.1,00:36.7,25546760,2554676,0.1,12:01.1,17011640,1701164,0.1,23:25.3,39866400,0,0,0,25546760,0,0,0,17011640,0,0,0
4,,H16,39645600,3964560,0.1,00:36.9,25464640,2546464,0.1,12:01.3,16977200,1697720,0.1,23:25.5,39645600,0,0,0,25464640,0,0,0,16977200,0,0,0
4,,H17,40195560,4019556,0.1,00:37.1,25795320,2579532,0.1,12:01.5,17211440,1721144,0.1,23:25.7,40195560,0,0,0,25795320,0,0,0,17211440,0,0,0
4,,H18,40323520,4032352,0.1,00:37.3,25911320,2591132,0.1,12:01.7,17263160,1726316,0.1,23:25.9,40323520,0,0,0,25911320,0,0,0,17263160,0,0,0
4,,H19,40228960,4022896,0.1,00:37.5,25862520,2586252,0.1,12:01.9,17212320,1721232,0.1,23:26.1,40228960,0,0,0,25862520,0,0,0,17212320,0,0,0
4,,H20,40243000,4024300,0.1,00:37.7,25927600,2592760,0.1,12:02.0,17313760,1731376,0.1,23:26.3,40243000,0,0,0,25927600,0,0,0,17313760,0,0,0
4,,H21,40708520,4070852,0.1,00:37.9,26217560,2621756,0.1,12:02.2,17539080,1753908,0.1,23:26.5,40708520,0,0,0,26217560,0,0,0,17539080,0,0,0
4,,H22,40775120,4077512,0.1,00:38.1,26259440,2625944,0.1,12:02.4,17555640,1755564,0.1,23:26.7,40775120,0,0,0,26259440,0,0,0,17555640,0,0,0
4,,H23,103280,10328,0.1,00:38.3,63520,6352,0.1,12:02.6,42120,4212,0.1,23:26.9,103280,0,0,0,63520,0,0,0,42120,0,0,0
4,,H24,40450680,4045068,0.1,00:38.5,26098240,2609824,0.1,12:02.8,17390880,1739088,0.1,23:27.1,40450680,0,0,0,26098240,0,0,0,17390880,0,0,0
4,,I01,48887840,4888784,0.1,00:38.9,31533120,3153312,0.1,12:03.3,20968200,2096820,0.1,23:27.5,48887840,0,0,0,31533120,0,0,0,20968200,0,0,0
4,,I02,104840,10484,0.1,00:39.1,65800,6580,0.1,12:03.5,48640,4864,0.1,23:27.7,104840,0,0,0,65800,0,0,0,48640,0,0,0
4,,I03,48786360,4878636,0.1,00:39.3,31561880,3156188,0.1,12:03.7,21023320,2102332,0.1,23:27.9,48786360,0,0,0,31561880,0,0,0,21023320,0,0,0
4,,I04,48178080,4817808,0.1,00:39.5,31014520,3101452,0.1,12:03.8,20642120,2064212,0.1,23:28.1,48178080,0,0,0,31014520,0,0,0,20642120,0,0,0
4,,I05,47061000,4706100,0.1,00:39.7,30282920,3028292,0.1,12:04.0,20147200,2014720,0.1,23:28.3,47061000,0,0,0,30282920,0,0,0,20147200,0,0,0
4,,I06,46494880,4649488,0.1,00:39.9,30016200,3001620,0.1,12:04.2,19979960,1997996,0.1,23:28.5,46494880,0,0,0,30016200,0,0,0,19979960,0,0,0
4,,I07,46273240,4627324,0.1,00:40.1,29799160,2979916,0.1,12:04.4,19804760,1980476,0.1,23:28.7,46273240,0,0,0,29799160,0,0,0,19804760,0,0,0
4,,I08,46042720,4604272,0.1,00:40.3,29542240,2954224,0.1,12:04.6,19605040,1960504,0.1,23:28.9,46042720,0,0,0,29542240,0,0,0,19605040,0,0,0
4,,I09,45847360,4584736,0.1,00:40.5,29351600,2935160,0.1,12:04.8,19480080,1948008,0.1,23:29.0,45847360,0,0,0,29351600,0,0,0,19480080,0,0,0
4,,I10,45051680,4505168,0.1,00:40.7,28919160,2891916,0.1,12:05.0,19199120,1919912,0.1,23:29.2,45051680,0,0,0,28919160,0,0,0,19199120,0,0,0
4,,I11,44862680,4486268,0.1,00:40.8,28759840,2875984,0.1,12:05.2,19078800,1907880,0.1,23:29.4,44862680,0,0,0,28759840,0,0,0,19078800,0,0,0
4,,I12,44389360,4438936,0.1,00:41.0,28466480,2846648,0.1,12:05.4,18919440,1891944,0.1,23:29.6,44389360,0,0,0,28466480,0,0,0,18919440,0,0,0
4,,I13,43867640,4386764,0.1,00:41.2,28155400,2815540,0.1,12:05.6,18739960,1873996,0.1,23:29.8,43867640,0,0,0,28155400,0,0,0,18739960,0,0,0
4,,I14,43133080,4313308,0.1,00:41.4,27662880,2766288,0.1,12:05.8,18413040,1841304,0.1,23:30.0,43133080,0,0,0,27662880,0,0,0,18413040,0,0,0
4,,I15,43420640,4342064,0.1,00:41.6,27907240,2790724,0.1,12:06.0,18538960,1853896,0.1,23:30.2,43420640,0,0,0,27907240,0,0,0,18538960,0,0,0
4,,I16,42771280,4277128,0.1,00:41.8,27356000,2735600,0.1,12:06.1,18163640,1816364,0.1,23:30.4,42771280,0,0,0,27356000,0,0,0,18163640,0,0,0
4,,I17,42737520,4273752,0.1,00:42.0,27406960,2740696,0.1,12:06.3,18289080,1828908,0.1,23:30.6,42737520,0,0,0,27406960,0,0,0,18289080,0,0,0
4,,I18,42022880,4202288,0.1,00:42.2,26916120,2691612,0.1,12:06.5,17905400,1790540,0.1,23:30.8,42022880,0,0,0,26916120,0,0,0,17905400,0,0,0
4,,I19,41507120,4150712,0.1,00:42.4,26606160,2660616,0.1,12:06.7,17732320,1773232,0.1,23:31.0,41507120,0,0,0,26606160,0,0,0,17732320,0,0,0
4,,I20,41041080,4104108,0.1,00:42.6,26371160,2637116,0.1,12:06.9,17629760,1762976,0.1,23:31.2,41041080,0,0,0,26371160,0,0,0,17629760,0,0,0
4,,I21,40723120,4072312,0.1,00:42.8,26172720,2617272,0.1,12:07.1,17458080,1745808,0.1,23:31.3,40723120,0,0,0,26172720,0,0,0,17458080,0,0,0
4,,I22,40144920,4014492,0.1,00:43.0,25906560,2590656,0.1,12:07.3,17275720,1727572,0.1,23:31.5,40144920,0,0,0,25906560,0,0,0,17275720,0,0,0
4,,I23,97960,9796,0.1,00:43.2,58520,5852,0.1,12:07.5,39520,3952,0.1,23:31.7,97960,0,0,0,58520,0,0,0,39520,0,0,0
4,,I24,38768400,3876840,0.1,00:43.3,24800960,2480096,0.1,12:07.7,16502440,1650244,0.1,23:31.9,38768400,0,0,0,24800960,0,0,0,16502440,0,0,0
4,,J01,33824160,3382416,0.1,00:43.8,21767320,2176732,0.1,12:08.1,14468200,1446820,0.1,23:32.4,33824160,0,0,0,21767320,0,0,0,14468200,0,0,0
4,,J02,83600,8360,0.1,00:44.0,53400,5340,0.1,12:08.3,37840,3784,0.1,23:32.6,83600,0,0,0,53400,0,0,0,37840,0,0,0
4,,J03,34326280,3432628,0.1,00:44.2,22075160,2207516,0.1,12:08.5,14719680,1471968,0.1,23:32.8,34326280,0,0,0,22075160,0,0,0,14719680,0,0,0
4,,J04,34169080,3416908,0.1,00:44.4,21961840,2196184,0.1,12:08.7,14619280,1461928,0.1,23:33.0,34169080,0,0,0,21961840,0,0,0,14619280,0,0,0
4,,J05,25832440,2583244,0.1,00:44.6,16620640,1662064,0.1,12:08.9,11163200,1116320,0.1,23:33.1,25832440,0,0,0,16620640,0,0,0,11163200,0,0,0
4,,J06,34263160,3426316,0.1,00:44.8,21918760,2191876,0.1,12:09.1,14599200,1459920,0.1,23:33.3,34263160,0,0,0,21918760,0,0,0,14599200,0,0,0
4,,J07,34034600,3403460,0.1,00:45.0,21759320,2175932,0.1,12:09.3,14513280,1451328,0.1,23:33.5,34034600,0,0,0,21759320,0,0,0,14513280,0,0,0
4,,J08,19883800,1988380,0.1,00:45.1,12555840,1255584,0.1,12:09.5,8319560,831956,0.1,23:33.7,19883800,0,0,0,12555840,0,0,0,8319560,0,0,0
4,,J09,34145480,3414548,0.1,00:45.3,21719600,2171960,0.1,12:09.7,14406800,1440680,0.1,23:33.9,34145480,0,0,0,21719600,0,0,0,14406800,0,0,0
4,,J10,34345720,3434572,0.1,00:45.5,22036080,2203608,0.1,12:09.9,14689240,1468924,0.1,23:34.1,34345720,0,0,0,22036080,0,0,0,14689240,0,0,0
4,,J11,35216760,3521676,0.1,00:45.7,22510800,2251080,0.1,12:10.0,14977840,1497784,0.1,23:34.3,35216760,0,0,0,22510800,0,0,0,14977840,0,0,0
4,,J12,35199840,3519984,0.1,00:45.9,22485640,2248564,0.1,12:10.3,14975080,1497508,0.1,23:34.5,35199840,0,0,0,22485640,0,0,0,14975080,0,0,0
4,,J13,35531560,3553156,0.1,00:46.1,22789240,2278924,0.1,12:10.4,15213080,1521308,0.1,23:34.7,35531560,0,0,0,22789240,0,0,0,15213080,0,0,0
4,,J14,35963720,3596372,0.1,00:46.3,22958840,2295884,0.1,12:10.6,15280480,1528048,0.1,23:34.9,35963720,0,0,0,22958840,0,0,0,15280480,0,0,0
4,,J15,34791160,3479116,0.1,00:46.5,22417600,2241760,0.1,12:10.8,15016800,1501680,0.1,23:35.1,34791160,0,0,0,22417600,0,0,0,15016800,0,0,0
4,,J16,36473720,3647372,0.1,00:46.7,23284960,2328496,0.1,12:11.0,15509920,1550992,0.1,23:35.3,36473720,0,0,0,23284960,0,0,0,15509920,0,0,0
4,,J17,37151280,3715128,0.1,00:46.9,23838360,2383836,0.1,12:11.2,15879160,1587916,0.1,23:35.5,37151280,0,0,0,23838360,0,0,0,15879160,0,0,0
4,,J18,36905640,3690564,0.1,00:47.1,23662240,2366224,0.1,12:11.4,15784360,1578436,0.1,23:35.6,36905640,0,0,0,23662240,0,0,0,15784360,0,0,0
4,,J19,36886440,3688644,0.1,00:47.3,23537280,2353728,0.1,12:11.6,15609560,1560956,0.1,23:35.8,36886440,0,0,0,23537280,0,0,0,15609560,0,0,0
4,,J20,37399320,3739932,0.1,00:47.4,24006000,2400600,0.1,12:11.8,16020280,1602028,0.1,23:36.0,37399320,0,0,0,24006000,0,0,0,16020280,0,0,0
4,,J21,37848400,3784840,0.1,00:47.6,24365440,2436544,0.1,12:12.0,16243160,1624316,0.1,23:36.2,37848400,0,0,0,24365440,0,0,0,16243160,0,0,0
4,,J22,38067800,3806780,0.1,00:47.8,24469360,2446936,0.1,12:12.2,16313760,1631376,0.1,23:36.4,38067800,0,0,0,24469360,0,0,0,16313760,0,0,0
4,,J23,88760,8876,0.1,00:48.0,53960,5396,0.1,12:12.4,35680,3568,0.1,23:36.6,88760,0,0,0,53960,0,0,0,35680,0,0,0
4,,J24,38503600,3850360,0.1,00:48.2,24710480,2471048,0.1,12:12.5,16465960,1646596,0.1,23:36.8,38503600,0,0,0,24710480,0,0,0,16465960,0,0,0
4,,K01,29697280,2969728,0.1,00:48.7,19598360,1959836,0.1,12:13.0,13256720,1325672,0.1,23:37.2,29697280,0,0,0,19598360,0,0,0,13256720,0,0,0
4,,K02,68880,6888,0.1,00:48.9,46080,4608,0.1,12:13.2,31840,3184,0.1,23:37.4,68880,0,0,0,46080,0,0,0,31840,0,0,0
4,,K03,31235880,3123588,0.1,00:49.0,20127920,2012792,0.1,12:13.4,13423400,1342340,0.1,23:37.6,31235880,0,0,0,20127920,0,0,0,13423400,0,0,0
4,,K04,30944080,3094408,0.1,00:49.2,19939720,1993972,0.1,12:13.6,13278560,1327856,0.1,23:37.8,30944080,0,0,0,19939720,0,0,0,13278560,0,0,0
4,,K05,30798000,3079800,0.1,00:49.4,19819720,1981972,0.1,12:13.8,13219640,1321964,0.1,23:38.0,30798000,0,0,0,19819720,0,0,0,13219640,0,0,0
4,,K06,30972400,3097240,0.1,00:49.6,19840000,1984000,0.1,12:14.0,13172160,1317216,0.1,23:38.2,30972400,0,0,0,19840000,0,0,0,13172160,0,0,0
4,,K07,30414440,3041444,0.1,00:49.8,19377440,1937744,0.1,12:14.2,12920320,1292032,0.1,23:38.4,30414440,0,0,0,19377440,0,0,0,12920320,0,0,0
4,,K08,30404240,3040424,0.1,00:50.0,19420800,1942080,0.1,12:14.3,12916480,1291648,0.1,23:38.6,30404240,0,0,0,19420800,0,0,0,12916480,0,0,0
4,,K09,30574040,3057404,0.1,00:50.2,19541400,1954140,0.1,12:14.5,12940240,1294024,0.1,23:38.8,30574040,0,0,0,19541400,0,0,0,12940240,0,0,0
4,,K10,28386880,2838688,0.1,00:50.4,18613640,1861364,0.1,12:14.7,12616120,1261612,0.1,23:39.0,28386880,0,0,0,18613640,0,0,0,12616120,0,0,0
4,,K11,30251160,3025116,0.1,00:50.6,19297880,1929788,0.1,12:14.9,12808880,1280888,0.1,23:39.2,30251160,0,0,0,19297880,0,0,0,12808880,0,0,0
4,,K12,29820480,2982048,0.1,00:50.8,19013800,1901380,0.1,12:15.1,12663040,1266304,0.1,23:39.4,29820480,0,0,0,19013800,0,0,0,12663040,0,0,0
4,,K13,29977600,2997760,0.1,00:51.0,19129760,1912976,0.1,12:15.3,12724200,1272420,0.1,23:39.5,29977600,0,0,0,19129760,0,0,0,12724200,0,0,0
4,,K14,29552160,2955216,0.1,00:51.2,18953360,1895336,0.1,12:15.5,12564840,1256484,0.1,23:39.7,29552160,0,0,0,18953360,0,0,0,12564840,0,0,0
4,,K15,29471960,2947196,0.1,00:51.3,18938160,1893816,0.1,12:15.7,12594040,1259404,0.1,23:39.9,29471960,0,0,0,18938160,0,0,0,12594040,0,0,0
4,,K16,28907120,2890712,0.1,00:51.5,18490200,1849020,0.1,12:15.9,12356320,1235632,0.1,23:40.1,28907120,0,0,0,18490200,0,0,0,12356320,0,0,0
4,,K17,29189800,2918980,0.1,00:51.7,18722720,1872272,0.1,12:16.1,12499680,1249968,0.1,23:40.3,29189800,0,0,0,18722720,0,0,0,12499680,0,0,0
4,,K18,28766440,2876644,0.1,00:51.9,18382480,1838248,0.1,12:16.3,12197920,1219792,0.1,23:40.5,28766440,0,0,0,18382480,0,0,0,12197920,0,0,0
4,,K19,28694400,2869440,0.1,00:52.1,18322000,1832200,0.1,12:16.5,12205040,1220504,0.1,23:40.7,28694400,0,0,0,18322000,0,0,0,12205040,0,0,0
4,,K20,28419680,2841968,0.1,00:52.3,18179200,1817920,0.1,12:16.6,12169360,1216936,0.1,23:40.9,28419680,0,0,0,18179200,0,0,0,12169360,0,0,0
4,,K21,28324640,2832464,0.1,00:52.5,18326800,1832680,0.1,12:16.8,12308800,1230880,0.1,23:41.1,28324640,0,0,0,18326800,0,0,0,12308800,0,0,0
4,,K22,28182400,2818240,0.1,00:52.7,18227600,1822760,0.1,12:17.0,12196760,1219676,0.1,23:41.3,28182400,0,0,0,18227600,0,0,0,12196760,0,0,0
4,,K23,71880,7188,0.1,00:52.9,44840,4484,0.1,12:17.2,29120,2912,0.1,23:41.5,71880,0,0,0,44840,0,0,0,29120,0,0,0
4,,K24,27730040,2773004,0.1,00:53.1,17995240,1799524,0.1,12:17.4,11997080,1199708,0.1,23:41.7,27730040,0,0,0,17995240,0,0,0,11997080,0,0,0
4,,L01,24790520,2479052,0.1,00:53.5,15781720,1578172,0.1,12:17.9,10473440,1047344,0.1,23:42.1,24790520,0,0,0,15781720,0,0,0,10473440,0,0,0
4,,L02,70720,7072,0.1,00:53.7,46520,4652,0.1,12:18.1,31560,3156,0.1,23:42.3,70720,0,0,0,46520,0,0,0,31560,0,0,0
4,,L03,25544000,2554400,0.1,00:53.9,16282680,1628268,0.1,12:18.3,10825200,1082520,0.1,23:42.5,25544000,0,0,0,16282680,0,0,0,10825200,0,0,0
4,,L04,25317760,2531776,0.1,00:54.1,16077080,1607708,0.1,12:18.4,10575760,1057576,0.1,23:42.7,25317760,0,0,0,16077080,0,0,0,10575760,0,0,0
4,,L05,25770400,2577040,0.1,00:54.3,16526000,1652600,0.1,12:18.6,11013040,1101304,0.1,23:42.9,25770400,0,0,0,16526000,0,0,0,11013040,0,0,0
4,,L06,25988960,2598896,0.1,00:54.5,16606520,1660652,0.1,12:18.8,11054080,1105408,0.1,23:43.1,25988960,0,0,0,16606520,0,0,0,11054080,0,0,0
4,,L07,26120440,2612044,0.1,00:54.7,16619840,1661984,0.1,12:19.0,11074000,1107400,0.1,23:43.3,26120440,0,0,0,16619840,0,0,0,11074000,0,0,0
4,,L08,25854400,2585440,0.1,00:54.9,16494720,1649472,0.1,12:19.2,11013640,1101364,0.1,23:43.5,25854400,0,0,0,16494720,0,0,0,11013640,0,0,0
4,,L09,26472160,2647216,0.1,00:55.1,16888000,1688800,0.1,12:19.4,11277080,1127708,0.1,23:43.6,26472160,0,0,0,16888000,0,0,0,11277080,0,0,0
4,,L10,26474040,2647404,0.1,00:55.3,16935520,1693552,0.1,12:19.6,11297320,1129732,0.1,23:43.8,26474040,0,0,0,16935520,0,0,0,11297320,0,0,0
4,,L11,26548400,2654840,0.1,00:55.5,16894600,1689460,0.1,12:19.8,11245520,1124552,0.1,23:44.0,26548400,0,0,0,16894600,0,0,0,11245520,0,0,0
4,,L12,26508200,2650820,0.1,00:55.6,16850520,1685052,0.1,12:20.0,11204000,1120400,0.1,23:44.2,26508200,0,0,0,16850520,0,0,0,11204000,0,0,0
4,,L13,26779760,2677976,0.1,00:55.8,17011960,1701196,0.1,12:20.2,11345880,1134588,0.1,23:44.4,26779760,0,0,0,17011960,0,0,0,11345880,0,0,0
4,,L14,26446440,2644644,0.1,00:56.0,16830680,1683068,0.1,12:20.4,11222040,1122204,0.1,23:44.6,26446440,0,0,0,16830680,0,0,0,11222040,0,0,0
4,,L15,27301040,2730104,0.1,00:56.2,17412920,1741292,0.1,12:20.5,11604200,1160420,0.1,23:44.8,27301040,0,0,0,17412920,0,0,0,11604200,0,0,0
4,,L16,26567640,2656764,0.1,00:56.4,17001720,1700172,0.1,12:20.8,11355720,1135572,0.1,23:45.0,26567640,0,0,0,17001720,0,0,0,11355720,0,0,0
4,,L17,27471520,2747152,0.1,00:56.6,17545000,1754500,0.1,12:20.9,11692040,1169204,0.1,23:45.2,27471520,0,0,0,17545000,0,0,0,11692040,0,0,0
4,,L18,26980680,2698068,0.1,00:56.8,17161520,1716152,0.1,12:21.1,11341600,1134160,0.1,23:45.4,26980680,0,0,0,17161520,0,0,0,11341600,0,0,0
4,,L19,27459920,2745992,0.1,00:57.0,17540200,1754020,0.1,12:21.3,11720280,1172028,0.1,23:45.6,27459920,0,0,0,17540200,0,0,0,11720280,0,0,0
4,,L20,27355360,2735536,0.1,00:57.2,17507120,1750712,0.1,12:21.5,11635040,1163504,0.1,23:45.8,27355360,0,0,0,17507120,0,0,0,11635040,0,0,0
4,,L21,27651480,2765148,0.1,00:57.4,17815440,1781544,0.1,12:21.7,11927200,1192720,0.1,23:46.0,27651480,0,0,0,17815440,0,0,0,11927200,0,0,0
4,,L22,27914400,2791440,0.1,00:57.6,18061160,1806116,0.1,12:21.9,12063600,1206360,0.1,23:46.1,27914400,0,0,0,18061160,0,0,0,12063600,0,0,0
4,,L23,69200,6920,0.1,00:57.8,41560,4156,0.1,12:22.1,27720,2772,0.1,23:46.3,69200,0,0,0,41560,0,0,0,27720,0,0,0
4,,L24,27454560,2745456,0.1,00:58.0,17723400,1772340,0.1,12:22.3,11778560,1177856,0.1,23:46.5,27454560,0,0,0,17723400,0,0,0,11778560,0,0,0
4,,M01,30928320,3092832,0.1,00:58.4,19975840,1997584,0.1,12:22.7,13319720,1331972,0.1,23:47.0,30928320,0,0,0,19975840,0,0,0,13319720,0,0,0
4,,M02,78280,7828,0.1,00:58.6,50880,5088,0.1,12:22.9,33480,3348,0.1,23:47.2,78280,0,0,0,50880,0,0,0,33480,0,0,0
4,,M03,31537160,3153716,0.1,00:58.8,20228320,2022832,0.1,12:23.1,13502600,1350260,0.1,23:47.4,31537160,0,0,0,20228320,0,0,0,13502600,0,0,0
