,,,PltRpt=1 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=2 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=3 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=1 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=2 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=3 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,
Plate,Barcode,Well,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime
1,,E05,8482640,848264,0.1,00:20.2,5047120,504712,0.1,11:44.5,3648880,364888,0.1,23:08.8,8482640,0,0,0,5047120,0,0,0,3648880,0,0,0
1,,E06,8725400,872540,0.1,00:20.4,5280480,528048,0.1,11:44.7,3817040,381704,0.1,23:09.0,8725400,0,0,0,5280480,0,0,0,3817040,0,0,0
1,,E07,8675680,867568,0.1,00:20.6,5286960,528696,0.1,11:44.9,3824920,382492,0.1,23:09.2,8675680,0,0,0,5286960,0,0,0,3824920,0,0,0
1,,E08,8806440,880644,0.1,00:20.8,5388520,538852,0.1,11:45.1,3887800,388780,0.1,23:09.4,8806440,0,0,0,5388520,0,0,0,3887800,0,0,0
1,,E09,8748800,874880,0.1,00:21.0,5321720,532172,0.1,11:45.3,3851480,385148,0.1,23:09.6,8748800,0,0,0,5321720,0,0,0,3851480,0,0,0
1,,E10,8788200,878820,0.1,00:21.2,5372880,537288,0.1,11:45.5,3884560,388456,0.1,23:09.8,8788200,0,0,0,5372880,0,0,0,3884560,0,0,0
1,,E11,8677960,867796,0.1,00:21.4,5298360,529836,0.1,11:45.7,3824200,382420,0.1,23:10.0,8677960,0,0,0,5298360,0,0,0,3824200,0,0,0
1,,E12,8656400,865640,0.1,00:21.6,5322280,532228,0.1,11:45.9,3864640,386464,0.1,23:10.2,8656400,0,0,0,5322280,0,0,0,3864640,0,0,0
1,,E13,8717560,871756,0.1,00:21.8,5343480,534348,0.1,11:46.1,3869280,386928,0.1,23:10.4,8717560,0,0,0,5343480,0,0,0,3869280,0,0,0
1,,E14,8734000,873400,0.1,00:22.0,5328040,532804,0.1,11:46.3,3840840,384084,0.1,23:10.6,8734000,0,0,0,5328040,0,0,0,3840840,0,0,0
1,,E15,8717040,871704,0.1,00:22.1,5341040,534104,0.1,11:46.5,3857920,385792,0.1,23:10.8,8717040,0,0,0,5341040,0,0,0,3857920,0,0,0
1,,E16,8716240,871624,0.1,00:22.3,5303720,530372,0.1,11:46.7,3811840,381184,0.1,23:11.0,8716240,0,0,0,5303720,0,0,0,3811840,0,0,0
1,,E17,8777840,877784,0.1,00:22.5,5353400,535340,0.1,11:46.8,3866520,386652,0.1,23:11.1,8777840,0,0,0,5353400,0,0,0,3866520,0,0,0
1,,E18,8721840,872184,0.1,00:22.7,5282760,528276,0.1,11:47.0,3810960,381096,0.1,23:11.3,8721840,0,0,0,5282760,0,0,0,3810960,0,0,0
1,,E19,8701960,870196,0.1,00:22.9,5275440,527544,0.1,11:47.2,3806720,380672,0.1,23:11.5,8701960,0,0,0,5275440,0,0,0,3806720,0,0,0
1,,E20,8637760,863776,0.1,00:23.1,5225480,522548,0.1,11:47.4,3762720,376272,0.1,23:11.7,8637760,0,0,0,5225480,0,0,0,3762720,0,0,0
1,,E21,8156280,815628,0.1,00:23.3,4890840,489084,0.1,11:47.6,3468000,346800,0.1,23:11.9,8156280,0,0,0,4890840,0,0,0,3468000,0,0,0
1,,E22,8440400,844040,0.1,00:23.5,5168080,516808,0.1,11:47.8,3754400,375440,0.1,23:12.1,8440400,0,0,0,5168080,0,0,0,3754400,0,0,0
1,,E23,16960,1696,0.1,00:23.7,11400,1140,0.1,11:48.0,8560,856,0.1,23:12.3,16960,0,0,0,11400,0,0,0,8560,0,0,0
