,,,PltRpt=1 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=2 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=3 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=1 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=2 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=3 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,
Plate,Barcode,Well,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime
2,,D07,8688040,868804,0.1,00:15.7,8301400,830140,0.1,11:40.1,7803800,780380,0.1,23:04.4,8688040,0,0,0,8301400,0,0,0,7803800,0,0,0
2,,D08,8231720,823172,0.1,00:15.9,7856000,785600,0.1,11:40.2,7410760,741076,0.1,23:04.5,8231720,0,0,0,7856000,0,0,0,7410760,0,0,0
2,,D09,8753280,875328,0.1,00:16.1,8247800,824780,0.1,11:40.5,7755760,775576,0.1,23:04.8,8753280,0,0,0,8247800,0,0,0,7755760,0,0,0
2,,D10,7638360,763836,0.1,00:16.3,7327240,732724,0.1,11:40.6,6972400,697240,0.1,23:04.9,7638360,0,0,0,7327240,0,0,0,6972400,0,0,0
2,,D11,8706880,870688,0.1,00:16.5,8277800,827780,0.1,11:40.8,7817520,781752,0.1,23:05.1,8706880,0,0,0,8277800,0,0,0,7817520,0,0,0
2,,D12,8639320,863932,0.1,00:16.7,8211360,821136,0.1,11:41.0,7763960,776396,0.1,23:05.3,8639320,0,0,0,8211360,0,0,0,7763960,0,0,0
2,,D13,8763760,876376,0.1,00:16.9,8311080,831108,0.1,11:41.2,7878720,787872,0.1,23:05.5,8763760,0,0,0,8311080,0,0,0,7878720,0,0,0
2,,D14,8384200,838420,0.1,00:17.1,8030960,803096,0.1,11:41.4,7594960,759496,0.1,23:05.7,8384200,0,0,0,8030960,0,0,0,7594960,0,0,0
2,,D15,8739560,873956,0.1,00:17.3,8336640,833664,0.1,11:41.6,7896600,789660,0.1,23:05.9,8739560,0,0,0,8336640,0,0,0,7896600,0,0,0
2,,D16,8675840,867584,0.1,00:17.5,8279160,827916,0.1,11:41.8,7835040,783504,0.1,23:06.1,8675840,0,0,0,8279160,0,0,0,7835040,0,0,0
2,,D17,8429480,842948,0.1,00:17.7,7992000,799200,0.1,11:42.0,7562680,756268,0.1,23:06.3,8429480,0,0,0,7992000,0,0,0,7562680,0,0,0
2,,D18,8741440,874144,0.1,00:17.8,8365640,836564,0.1,11:42.2,7924360,792436,0.1,23:06.5,8741440,0,0,0,8365640,0,0,0,7924360,0,0,0
2,,D19,8757680,875768,0.1,00:18.0,8361240,836124,0.1,11:42.4,7887600,788760,0.1,23:06.7,8757680,0,0,0,8361240,0,0,0,7887600,0,0,0
2,,D20,8612880,861288,0.1,00:18.2,8177240,817724,0.1,11:42.6,7754800,775480,0.1,23:06.9,8612880,0,0,0,8177240,0,0,0,7754800,0,0,0
2,,D21,8741480,874148,0.1,00:18.4,8348720,834872,0.1,11:42.7,7920680,792068,0.1,23:07.0,8741480,0,0,0,8348720,0,0,0,7920680,0,0,0
2,,D22,8717080,871708,0.1,00:18.6,8269680,826968,0.1,11:43.0,7804720,780472,0.1,23:07.3,8717080,0,0,0,8269680,0,0,0,7804720,0,0,0
2,,D23,16440,1644,0.1,00:18.8,15560,1556,0.1,11:43.1,15680,1568,0.1,23:07.4,16440,0,0,0,15560,0,0,0,15680,0,0,0
2,,D24,8521160,852116,0.1,00:19.0,8113920,811392,0.1,11:43.3,7680880,768088,0.1,23:07.6,8521160,0,0,0,8113920,0,0,0,7680880,0,0,0
2,,E01,8849960,884996,0.1,00:19.5,8410560,841056,0.1,11:43.8,7909160,790916,0.1,23:08.1,8849960,0,0,0,8410560,0,0,0,7909160,0,0,0
2,,E02,237480,23748,0.1,00:19.6,156880,15688,0.1,11:44.0,128800,12880,0.1,23:08.3,237480,0,0,0,156880,0,0,0,128800,0,0,0
2,,E03,8914280,891428,0.1,00:19.8,8445320,844532,0.1,11:44.2,7951280,795128,0.1,23:08.5,8914280,0,0,0,8445320,0,0,0,7951280,0,0,0
2,,E04,8838160,883816,0.1,00:20.0,8385000,838500,0.1,11:44.4,7901480,790148,0.1,23:08.7,8838160,0,0,0,8385000,0,0,0,7901480,0,0,0
2,,E05,8737840,873784,0.1,00:20.2,8304960,830496,0.1,11:44.5,7823520,782352,0.1,23:08.8,8737840,0,0,0,8304960,0,0,0,7823520,0,0,0
2,,E06,8876240,887624,0.1,00:20.4,8403320,840332,0.1,11:44.7,7952840,795284,0.1,23:09.0,8876240,0,0,0,8403320,0,0,0,7952840,0,0,0
2,,E07,8804840,880484,0.1,00:20.6,8378640,837864,0.1,11:44.9,7897920,789792,0.1,23:09.2,8804840,0,0,0,8378640,0,0,0,7897920,0,0,0
