,,,PltRpt=1 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=2 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=3 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=1 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=2 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=3 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,
Plate,Barcode,Well,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime
2,,N18,14081400,1408140,0.1,01:06.5,12394440,1239444,0.1,12:30.9,10863400,1086340,0.1,23:55.1,14081400,0,0,0,12394440,0,0,0,10863400,0,0,0
2,,N19,13913280,1391328,0.1,01:06.7,12008240,1200824,0.1,12:31.1,10435320,1043532,0.1,23:55.3,13913280,0,0,0,12008240,0,0,0,10435320,0,0,0
2,,N20,14417680,1441768,0.1,01:06.9,12617320,1261732,0.1,12:31.3,11079440,1107944,0.1,23:55.5,14417680,0,0,0,12617320,0,0,0,11079440,0,0,0
2,,N21,14278800,1427880,0.1,01:07.1,12539920,1253992,0.1,12:31.5,11055480,1105548,0.1,23:55.7,14278800,0,0,0,12539920,0,0,0,11055480,0,0,0
2,,N22,14258400,1425840,0.1,01:07.3,12586040,1258604,0.1,12:31.6,11051360,1105136,0.1,23:55.9,14258400,0,0,0,12586040,0,0,0,11051360,0,0,0
2,,N23,32840,3284,0.1,01:07.5,30240,3024,0.1,12:31.8,25600,2560,0.1,23:56.1,32840,0,0,0,30240,0,0,0,25600,0,0,0
2,,N24,14310000,1431000,0.1,01:07.7,12769680,1276968,0.1,12:32.0,11295880,1129588,0.1,23:56.3,14310000,0,0,0,12769680,0,0,0,11295880,0,0,0
2,,O01,14015080,1401508,0.1,01:08.1,12373760,1237376,0.1,12:32.5,10885480,1088548,0.1,23:56.7,14015080,0,0,0,12373760,0,0,0,10885480,0,0,0
2,,O02,46320,4632,0.1,01:08.3,38920,3892,0.1,12:32.7,32640,3264,0.1,23:56.9,46320,0,0,0,38920,0,0,0,32640,0,0,0
2,,O03,10206200,1020620,0.1,01:08.5,9005560,900556,0.1,12:32.9,7926000,792600,0.1,23:57.1,10206200,0,0,0,9005560,0,0,0,7926000,0,0,0
2,,O04,14157640,1415764,0.1,01:08.7,12412920,1241292,0.1,12:33.0,10843040,1084304,0.1,23:57.3,14157640,0,0,0,12412920,0,0,0,10843040,0,0,0
2,,O05,14248920,1424892,0.1,01:08.9,12333680,1233368,0.1,12:33.3,10789760,1078976,0.1,23:57.5,14248920,0,0,0,12333680,0,0,0,10789760,0,0,0
2,,O06,13078600,1307860,0.1,01:09.1,11409360,1140936,0.1,12:33.4,10147440,1014744,0.1,23:57.7,13078600,0,0,0,11409360,0,0,0,10147440,0,0,0
2,,O07,14405720,1440572,0.1,01:09.3,12568280,1256828,0.1,12:33.6,10979960,1097996,0.1,23:57.8,14405720,0,0,0,12568280,0,0,0,10979960,0,0,0
2,,O08,14371800,1437180,0.1,01:09.5,12409400,1240940,0.1,12:33.8,10906200,1090620,0.1,23:58.0,14371800,0,0,0,12409400,0,0,0,10906200,0,0,0
2,,O09,14248720,1424872,0.1,01:09.7,12362360,1236236,0.1,12:34.0,10934520,1093452,0.1,23:58.2,14248720,0,0,0,12362360,0,0,0,10934520,0,0,0
2,,O10,14386440,1438644,0.1,01:09.9,12553680,1255368,0.1,12:34.2,11081720,1108172,0.1,23:58.4,14386440,0,0,0,12553680,0,0,0,11081720,0,0,0
2,,O11,14419480,1441948,0.1,01:10.1,12640160,1264016,0.1,12:34.4,11149400,1114940,0.1,23:58.6,14419480,0,0,0,12640160,0,0,0,11149400,0,0,0
2,,O12,14467720,1446772,0.1,01:10.2,12675280,1267528,0.1,12:34.6,11202280,1120228,0.1,23:58.8,14467720,0,0,0,12675280,0,0,0,11202280,0,0,0
2,,O13,14670960,1467096,0.1,01:10.4,12870920,1287092,0.1,12:34.8,11349080,1134908,0.1,23:59.0,14670960,0,0,0,12870920,0,0,0,11349080,0,0,0
2,,O14,13932560,1393256,0.1,01:10.6,12216720,1221672,0.1,12:35.0,10827520,1082752,0.1,23:59.2,13932560,0,0,0,12216720,0,0,0,10827520,0,0,0
2,,O15,14552320,1455232,0.1,01:10.8,12731000,1273100,0.1,12:35.2,11194600,1119460,0.1,23:59.4,14552320,0,0,0,12731000,0,0,0,11194600,0,0,0
2,,O16,14946560,1494656,0.1,01:11.0,12997760,1299776,0.1,12:35.4,11443440,1144344,0.1,23:59.6,14946560,0,0,0,12997760,0,0,0,11443440,0,0,0
2,,O17,14750040,1475004,0.1,01:11.2,12822360,1282236,0.1,12:35.5,11260800,1126080,0.1,23:59.8,14750040,0,0,0,12822360,0,0,0,11260800,0,0,0
2,,O18,14869040,1486904,0.1,01:11.4,12933040,1293304,0.1,12:35.8,11399600,1139960,0.1,24:00.0,14869040,0,0,0,12933040,0,0,0,11399600,0,0,0
2,,O19,14785720,1478572,0.1,01:11.6,12953080,1295308,0.1,12:35.9,11402320,1140232,0.1,24:00.2,14785720,0,0,0,12953080,0,0,0,11402320,0,0,0
2,,O20,15056040,1505604,0.1,01:11.8,13195120,1319512,0.1,12:36.1,11639400,1163940,0.1,24:00.3,15056040,0,0,0,13195120,0,0,0,11639400,0,0,0
2,,O21,13283360,1328336,0.1,01:12.0,11803280,1180328,0.1,12:36.3,10545880,1054588,0.1,24:00.5,13283360,0,0,0,11803280,0,0,0,10545880,0,0,0
2,,O22,15272160,1527216,0.1,01:12.2,13472600,1347260,0.1,12:36.5,11909240,1190924,0.1,24:00.7,15272160,0,0,0,13472600,0,0,0,11909240,0,0,0
2,,O23,37800,3780,0.1,01:12.4,33600,3360,0.1,12:36.7,27560,2756,0.1,24:00.9,37800,0,0,0,33600,0,0,0,27560,0,0,0
2,,O24,15295160,1529516,0.1,01:12.6,13556080,1355608,0.1,12:36.9,12031120,1203112,0.1,24:01.1,15295160,0,0,0,13556080,0,0,0,12031120,0,0,0
2,,P01,13766360,1376636,0.1,01:13.0,11901000,1190100,0.1,12:37.3,10497000,1049700,0.1,24:01.6,13766360,0,0,0,11901000,0,0,0,10497000,0,0,0
2,,P02,28440,2844,0.1,01:13.2,22640,2264,0.1,12:37.5,19600,1960,0.1,24:01.8,28440,0,0,0,22640,0,0,0,19600,0,0,0
2,,P03,13645800,1364580,0.1,01:13.4,11793440,1179344,0.1,12:37.7,10402680,1040268,0.1,24:02.0,13645800,0,0,0,11793440,0,0,0,10402680,0,0,0
2,,P04,10101840,1010184,0.1,01:13.6,8847240,884724,0.1,12:37.9,7909440,790944,0.1,24:02.1,10101840,0,0,0,8847240,0,0,0,7909440,0,0,0
2,,P05,13960600,1396060,0.1,01:13.8,12100320,1210032,0.1,12:38.1,10672840,1067284,0.1,24:02.3,13960600,0,0,0,12100320,0,0,0,10672840,0,0,0
2,,P06,13795720,1379572,0.1,01:14.0,11916560,1191656,0.1,12:38.3,10486040,1048604,0.1,24:02.5,13795720,0,0,0,11916560,0,0,0,10486040,0,0,0
2,,P07,13468800,1346880,0.1,01:14.2,11701320,1170132,0.1,12:38.5,10225480,1022548,0.1,24:02.7,13468800,0,0,0,11701320,0,0,0,10225480,0,0,0
2,,P08,11838400,1183840,0.1,01:14.3,10282920,1028292,0.1,12:38.7,9078920,907892,0.1,24:02.9,11838400,0,0,0,10282920,0,0,0,9078920,0,0,0
2,,P09,13428520,1342852,0.1,01:14.5,11635880,1163588,0.1,12:38.9,10179760,1017976,0.1,24:03.1,13428520,0,0,0,11635880,0,0,0,10179760,0,0,0
2,,P10,12150720,1215072,0.1,01:14.7,10751840,1075184,0.1,12:39.1,9547120,954712,0.1,24:03.3,12150720,0,0,0,10751840,0,0,0,9547120,0,0,0
2,,P11,14303320,1430332,0.1,01:14.9,12493400,1249340,0.1,12:39.3,10939040,1093904,0.1,24:03.5,14303320,0,0,0,12493400,0,0,0,10939040,0,0,0
2,,P12,14119880,1411988,0.1,01:15.1,12387080,1238708,0.1,12:39.5,10874960,1087496,0.1,24:03.7,14119880,0,0,0,12387080,0,0,0,10874960,0,0,0
2,,P13,14263920,1426392,0.1,01:15.3,12426240,1242624,0.1,12:39.7,10924360,1092436,0.1,24:03.9,14263920,0,0,0,12426240,0,0,0,10924360,0,0,0
2,,P14,12362640,1236264,0.1,01:15.5,10711280,1071128,0.1,12:39.8,9416360,941636,0.1,24:04.1,12362640,0,0,0,10711280,0,0,0,9416360,0,0,0
2,,P15,14734840,1473484,0.1,01:15.7,12784160,1278416,0.1,12:40.0,11251360,1125136,0.1,24:04.3,14734840,0,0,0,12784160,0,0,0,11251360,0,0,0
2,,P16,11954320,1195432,0.1,01:15.9,10613640,1061364,0.1,12:40.2,9531360,953136,0.1,24:04.4,11954320,0,0,0,10613640,0,0,0,9531360,0,0,0
2,,P17,14135080,1413508,0.1,01:16.1,12328560,1232856,0.1,12:40.4,10892680,1089268,0.1,24:04.6,14135080,0,0,0,12328560,0,0,0,10892680,0,0,0
2,,P18,14113880,1411388,0.1,01:16.3,12372600,1237260,0.1,12:40.6,10978520,1097852,0.1,24:04.8,14113880,0,0,0,12372600,0,0,0,10978520,0,0,0
2,,P19,14926000,1492600,0.1,01:16.5,13008160,1300816,0.1,12:40.8,11482560,1148256,0.1,24:05.0,14926000,0,0,0,13008160,0,0,0,11482560,0,0,0
2,,P20,15022800,1502280,0.1,01:16.7,13071120,1307112,0.1,12:41.0,11549880,1154988,0.1,24:05.2,15022800,0,0,0,13071120,0,0,0,11549880,0,0,0
2,,P21,14960480,1496048,0.1,01:16.8,13192240,1319224,0.1,12:41.2,11683920,1168392,0.1,24:05.4,14960480,0,0,0,13192240,0,0,0,11683920,0,0,0
2,,P22,15151520,1515152,0.1,01:17.0,13332680,1333268,0.1,12:41.4,11859720,1185972,0.1,24:05.6,15151520,0,0,0,13332680,0,0,0,11859720,0,0,0
2,,P23,19520,1952,0.1,01:17.2,18760,1876,0.1,12:41.6,15880,1588,0.1,24:05.8,19520,0,0,0,18760,0,0,0,15880,0,0,0
2,,P24,15017680,1501768,0.1,01:17.4,13063560,1306356,0.1,12:41.8,11589360,1158936,0.1,24:06.0,15017680,0,0,0,13063560,0,0,0,11589360,0,0,0
3,,A01,6962880,696288,0.1,00:00.0,6085880,608588,0.1,11:24.3,5447120,544712,0.1,22:48.6,6962880,0,0,0,6085880,0,0,0,5447120,0,0,0
3,,A02,39920,3992,0.1,00:00.2,36080,3608,0.1,11:24.5,31800,3180,0.1,22:48.8,39920,0,0,0,36080,0,0,0,31800,0,0,0
3,,A03,13942640,1394264,0.1,00:00.4,12470360,1247036,0.1,11:24.7,11050000,1105000,0.1,22:49.0,13942640,0,0,0,12470360,0,0,0,11050000,0,0,0
3,,A04,14585120,1458512,0.1,00:00.6,12854600,1285460,0.1,11:24.9,11354720,1135472,0.1,22:49.1,14585120,0,0,0,12854600,0,0,0,11354720,0,0,0
3,,A05,14567160,1456716,0.1,00:00.8,12874000,1287400,0.1,11:25.1,11406840,1140684,0.1,22:49.3,14567160,0,0,0,12874000,0,0,0,11406840,0,0,0
3,,A06,14390000,1439000,0.1,00:01.0,12735400,1273540,0.1,11:25.3,11302080,1130208,0.1,22:49.5,14390000,0,0,0,12735400,0,0,0,11302080,0,0,0
3,,A07,14801920,1480192,0.1,00:01.1,13202120,1320212,0.1,11:25.5,11838960,1183896,0.1,22:49.7,14801920,0,0,0,13202120,0,0,0,11838960,0,0,0
3,,A08,13759080,1375908,0.1,00:01.3,12019760,1201976,0.1,11:25.7,10620440,1062044,0.1,22:49.9,13759080,0,0,0,12019760,0,0,0,10620440,0,0,0
3,,A09,14870040,1487004,0.1,00:01.5,12869720,1286972,0.1,11:25.9,11389320,1138932,0.1,22:50.1,14870040,0,0,0,12869720,0,0,0,11389320,0,0,0
3,,A10,15032360,1503236,0.1,00:01.7,13203600,1320360,0.1,11:26.1,11706360,1170636,0.1,22:50.3,15032360,0,0,0,13203600,0,0,0,11706360,0,0,0
3,,A11,14182800,1418280,0.1,00:01.9,12707480,1270748,0.1,11:26.3,11319680,1131968,0.1,22:50.5,14182800,0,0,0,12707480,0,0,0,11319680,0,0,0
3,,A12,15230880,1523088,0.1,00:02.1,13343200,1334320,0.1,11:26.5,11803720,1180372,0.1,22:50.7,15230880,0,0,0,13343200,0,0,0,11803720,0,0,0
3,,A13,14920920,1492092,0.1,00:02.3,13028360,1302836,0.1,11:26.6,11550400,1155040,0.1,22:50.9,14920920,0,0,0,13028360,0,0,0,11550400,0,0,0
3,,A14,10784440,1078444,0.1,00:02.5,8475240,847524,0.1,11:26.8,6942400,694240,0.1,22:51.1,10784440,0,0,0,8475240,0,0,0,6942400,0,0,0
3,,A15,15399080,1539908,0.1,00:02.7,13381520,1338152,0.1,11:27.0,11885600,1188560,0.1,22:51.3,15399080,0,0,0,13381520,0,0,0,11885600,0,0,0
3,,A16,12919960,1291996,0.1,00:02.9,9921280,992128,0.1,11:27.2,8086520,808652,0.1,22:51.5,12919960,0,0,0,9921280,0,0,0,8086520,0,0,0
3,,A17,15408640,1540864,0.1,00:03.1,13432960,1343296,0.1,11:27.4,11837200,1183720,0.1,22:51.6,15408640,0,0,0,13432960,0,0,0,11837200,0,0,0
3,,A18,15142120,1514212,0.1,00:03.3,13118240,1311824,0.1,11:27.6,11551960,1155196,0.1,22:51.8,15142120,0,0,0,13118240,0,0,0,11551960,0,0,0
3,,A19,14958160,1495816,0.1,00:03.5,13079000,1307900,0.1,11:27.8,11496480,1149648,0.1,22:52.0,14958160,0,0,0,13079000,0,0,0,11496480,0,0,0
3,,A20,15199480,1519948,0.1,00:03.6,13237280,1323728,0.1,11:28.0,11693520,1169352,0.1,22:52.2,15199480,0,0,0,13237280,0,0,0,11693520,0,0,0
3,,A21,15614840,1561484,0.1,00:03.8,13483000,1348300,0.1,11:28.2,11893840,1189384,0.1,22:52.4,15614840,0,0,0,13483000,0,0,0,11893840,0,0,0
3,,A22,15336680,1533668,0.1,00:04.0,13395440,1339544,0.1,11:28.4,11802600,1180260,0.1,22:52.6,15336680,0,0,0,13395440,0,0,0,11802600,0,0,0
3,,A23,36160,3616,0.1,00:04.2,32080,3208,0.1,11:28.6,27560,2756,0.1,22:52.8,36160,0,0,0,32080,0,0,0,27560,0,0,0
3,,A24,15116440,1511644,0.1,00:04.4,13232240,1323224,0.1,11:28.8,11657520,1165752,0.1,22:53.0,15116440,0,0,0,13232240,0,0,0,11657520,0,0,0
3,,B01,14389480,1438948,0.1,00:04.9,12647080,1264708,0.1,11:29.2,11262880,1126288,0.1,22:53.4,14389480,0,0,0,12647080,0,0,0,11262880,0,0,0
3,,B02,57080,5708,0.1,00:05.0,52160,5216,0.1,11:29.4,47760,4776,0.1,22:53.6,57080,0,0,0,52160,0,0,0,47760,0,0,0
3,,B03,13535760,1353576,0.1,00:05.2,12069720,1206972,0.1,11:29.6,10767680,1076768,0.1,22:53.8,13535760,0,0,0,12069720,0,0,0,10767680,0,0,0
3,,B04,14601600,1460160,0.1,00:05.4,12947080,1294708,0.1,11:29.8,11487200,1148720,0.1,22:54.0,14601600,0,0,0,12947080,0,0,0,11487200,0,0,0
3,,B05,14782440,1478244,0.1,00:05.6,13118280,1311828,0.1,11:30.0,11607360,1160736,0.1,22:54.2,14782440,0,0,0,13118280,0,0,0,11607360,0,0,0
3,,B06,14739640,1473964,0.1,00:05.8,12975680,1297568,0.1,11:30.2,11507560,1150756,0.1,22:54.4,14739640,0,0,0,12975680,0,0,0,11507560,0,0,0
3,,B07,14847520,1484752,0.1,00:06.0,12796080,1279608,0.1,11:30.4,11218920,1121892,0.1,22:54.6,14847520,0,0,0,12796080,0,0,0,11218920,0,0,0
3,,B08,14939400,1493940,0.1,00:06.2,12987280,1298728,0.1,11:30.5,11526760,1152676,0.1,22:54.8,14939400,0,0,0,12987280,0,0,0,11526760,0,0,0
3,,B09,15335160,1533516,0.1,00:06.4,13396000,1339600,0.1,11:30.7,11864160,1186416,0.1,22:55.0,15335160,0,0,0,13396000,0,0,0,11864160,0,0,0
3,,B10,15208160,1520816,0.1,00:06.6,13282520,1328252,0.1,11:30.9,11800320,1180032,0.1,22:55.2,15208160,0,0,0,13282520,0,0,0,11800320,0,0,0
3,,B11,13825680,1382568,0.1,00:06.8,12140360,1214036,0.1,11:31.1,10814680,1081468,0.1,22:55.4,13825680,0,0,0,12140360,0,0,0,10814680,0,0,0
3,,B12,15169080,1516908,0.1,00:07.0,13339040,1333904,0.1,11:31.3,11797320,1179732,0.1,22:55.5,15169080,0,0,0,13339040,0,0,0,11797320,0,0,0
3,,B13,15064200,1506420,0.1,00:07.2,13206120,1320612,0.1,11:31.5,11863840,1186384,0.1,22:55.7,15064200,0,0,0,13206120,0,0,0,11863840,0,0,0
3,,B14,14762480,1476248,0.1,00:07.4,12923280,1292328,0.1,11:31.7,11490160,1149016,0.1,22:55.9,14762480,0,0,0,12923280,0,0,0,11490160,0,0,0
3,,B15,15205400,1520540,0.1,00:07.5,13415280,1341528,0.1,11:31.9,11891480,1189148,0.1,22:56.1,15205400,0,0,0,13415280,0,0,0,11891480,0,0,0
3,,B16,15053040,1505304,0.1,00:07.7,13110000,1311000,0.1,11:32.1,11611840,1161184,0.1,22:56.3,15053040,0,0,0,13110000,0,0,0,11611840,0,0,0
3,,B17,10359880,1035988,0.1,00:07.9,8996440,899644,0.1,11:32.3,7902480,790248,0.1,22:56.5,10359880,0,0,0,8996440,0,0,0,7902480,0,0,0
3,,B18,15238120,1523812,0.1,00:08.1,13336320,1333632,0.1,11:32.5,11750360,1175036,0.1,22:56.7,15238120,0,0,0,13336320,0,0,0,11750360,0,0,0
3,,B19,15405960,1540596,0.1,00:08.3,13466280,1346628,0.1,11:32.7,11852560,1185256,0.1,22:56.9,15405960,0,0,0,13466280,0,0,0,11852560,0,0,0
3,,B20,15249800,1524980,0.1,00:08.5,13266400,1326640,0.1,11:32.9,11604640,1160464,0.1,22:57.1,15249800,0,0,0,13266400,0,0,0,11604640,0,0,0
3,,B21,15249680,1524968,0.1,00:08.7,13281920,1328192,0.1,11:33.0,11702480,1170248,0.1,22:57.3,15249680,0,0,0,13281920,0,0,0,11702480,0,0,0
3,,B22,15151080,1515108,0.1,00:08.9,13235640,1323564,0.1,11:33.2,11657960,1165796,0.1,22:57.5,15151080,0,0,0,13235640,0,0,0,11657960,0,0,0
3,,B23,41000,4100,0.1,00:09.1,38840,3884,0.1,11:33.4,34960,3496,0.1,22:57.7,41000,0,0,0,38840,0,0,0,34960,0,0,0
3,,B24,14773560,1477356,0.1,00:09.3,13069080,1306908,0.1,11:33.6,11546200,1154620,0.1,22:57.9,14773560,0,0,0,13069080,0,0,0,11546200,0,0,0
3,,C01,14404640,1440464,0.1,00:09.7,12713200,1271320,0.1,11:34.1,11236480,1123648,0.1,22:58.3,14404640,0,0,0,12713200,0,0,0,11236480,0,0,0
3,,C02,54080,5408,0.1,00:09.9,49640,4964,0.1,11:34.3,44760,4476,0.1,22:58.5,54080,0,0,0,49640,0,0,0,44760,0,0,0
3,,C03,14403360,1440336,0.1,00:10.1,12721600,1272160,0.1,11:34.5,11265080,1126508,0.1,22:58.7,14403360,0,0,0,12721600,0,0,0,11265080,0,0,0
3,,C04,14445120,1444512,0.1,00:10.3,12802480,1280248,0.1,11:34.6,11343680,1134368,0.1,22:58.9,14445120,0,0,0,12802480,0,0,0,11343680,0,0,0
3,,C05,14414320,1441432,0.1,00:10.5,12766760,1276676,0.1,11:34.8,11265960,1126596,0.1,22:59.1,14414320,0,0,0,12766760,0,0,0,11265960,0,0,0
3,,C06,14518240,1451824,0.1,00:10.7,12968200,1296820,0.1,11:35.0,11509200,1150920,0.1,22:59.3,14518240,0,0,0,12968200,0,0,0,11509200,0,0,0
3,,C07,14002720,1400272,0.1,00:10.9,12323160,1232316,0.1,11:35.2,10960000,1096000,0.1,22:59.5,14002720,0,0,0,12323160,0,0,0,10960000,0,0,0
3,,C08,14764120,1476412,0.1,00:11.1,13021920,1302192,0.1,11:35.4,11506480,1150648,0.1,22:59.6,14764120,0,0,0,13021920,0,0,0,11506480,0,0,0
3,,C09,14657800,1465780,0.1,00:11.3,12966000,1296600,0.1,11:35.6,11515200,1151520,0.1,22:59.8,14657800,0,0,0,12966000,0,0,0,11515200,0,0,0
3,,C10,14344400,1434440,0.1,00:11.5,12680760,1268076,0.1,11:35.8,11257080,1125708,0.1,23:00.0,14344400,0,0,0,12680760,0,0,0,11257080,0,0,0
3,,C11,14662200,1466220,0.1,00:11.6,12948120,1294812,0.1,11:36.0,11463000,1146300,0.1,23:00.2,14662200,0,0,0,12948120,0,0,0,11463000,0,0,0
3,,C12,14916760,1491676,0.1,00:11.8,13166520,1316652,0.1,11:36.2,11648040,1164804,0.1,23:00.4,14916760,0,0,0,13166520,0,0,0,11648040,0,0,0
3,,C13,14090880,1409088,0.1,00:12.0,12590640,1259064,0.1,11:36.4,11184560,1118456,0.1,23:00.6,14090880,0,0,0,12590640,0,0,0,11184560,0,0,0
3,,C14,14470680,1447068,0.1,00:12.2,12840280,1284028,0.1,11:36.6,11362760,1136276,0.1,23:00.8,14470680,0,0,0,12840280,0,0,0,11362760,0,0,0
3,,C15,6397480,639748,0.1,00:12.4,5943080,594308,0.1,11:36.7,5510920,551092,0.1,23:01.0,6397480,0,0,0,5943080,0,0,0,5510920,0,0,0
3,,C16,14837400,1483740,0.1,00:12.6,13008680,1300868,0.1,11:37.0,11464920,1146492,0.1,23:01.2,14837400,0,0,0,13008680,0,0,0,11464920,0,0,0
3,,C17,14928960,1492896,0.1,00:12.8,13078760,1307876,0.1,11:37.1,11551440,1155144,0.1,23:01.4,14928960,0,0,0,13078760,0,0,0,11551440,0,0,0
3,,C18,14551960,1455196,0.1,00:13.0,12766520,1276652,0.1,11:37.3,11251320,1125132,0.1,23:01.6,14551960,0,0,0,12766520,0,0,0,11251320,0,0,0
3,,C19,14525040,1452504,0.1,00:13.2,12692840,1269284,0.1,11:37.5,11061520,1106152,0.1,23:01.8,14525040,0,0,0,12692840,0,0,0,11061520,0,0,0
3,,C20,8399880,839988,0.1,00:13.4,2148560,214856,0.1,11:37.7,609080,60908,0.1,23:02.0,8399880,0,0,0,2148560,0,0,0,609080,0,0,0
3,,C21,14720040,1472004,0.1,00:13.6,13152040,1315204,0.1,11:37.9,11631040,1163104,0.1,23:02.1,14720040,0,0,0,13152040,0,0,0,11631040,0,0,0
3,,C22,14127520,1412752,0.1,00:13.8,12075320,1207532,0.1,11:38.1,10336520,1033652,0.1,23:02.3,14127520,0,0,0,12075320,0,0,0,10336520,0,0,0
3,,C23,37400,3740,0.1,00:14.0,35600,3560,0.1,11:38.3,31760,3176,0.1,23:02.5,37400,0,0,0,35600,0,0,0,31760,0,0,0
3,,C24,14339480,1433948,0.1,00:14.1,12698680,1269868,0.1,11:38.5,11184800,1118480,0.1,23:02.7,14339480,0,0,0,12698680,0,0,0,11184800,0,0,0
3,,D01,13351160,1335116,0.1,00:14.6,11875640,1187564,0.1,11:38.9,10613520,1061352,0.1,23:03.2,13351160,0,0,0,11875640,0,0,0,10613520,0,0,0
3,,D02,48000,4800,0.1,00:14.8,44000,4400,0.1,11:39.1,40640,4064,0.1,23:03.4,48000,0,0,0,44000,0,0,0,40640,0,0,0
3,,D03,14462000,1446200,0.1,00:15.0,12888680,1288868,0.1,11:39.3,11430760,1143076,0.1,23:03.5,14462000,0,0,0,12888680,0,0,0,11430760,0,0,0
3,,D04,14711320,1471132,0.1,00:15.2,13016120,1301612,0.1,11:39.5,11534320,1153432,0.1,23:03.7,14711320,0,0,0,13016120,0,0,0,11534320,0,0,0
3,,D05,6684560,668456,0.1,00:15.4,1352520,135252,0.1,11:39.7,352800,35280,0.1,23:03.9,6684560,0,0,0,1352520,0,0,0,352800,0,0,0
3,,D06,14141160,1414116,0.1,00:15.5,12436320,1243632,0.1,11:39.9,10956600,1095660,0.1,23:04.1,14141160,0,0,0,12436320,0,0,0,10956600,0,0,0
3,,D07,14767840,1476784,0.1,00:15.8,13048800,1304880,0.1,11:40.1,11523600,1152360,0.1,23:04.3,14767840,0,0,0,13048800,0,0,0,11523600,0,0,0
3,,D08,14799160,1479916,0.1,00:15.9,13139640,1313964,0.1,11:40.3,11635240,1163524,0.1,23:04.5,14799160,0,0,0,13139640,0,0,0,11635240,0,0,0
3,,D09,14706640,1470664,0.1,00:16.1,12971160,1297116,0.1,11:40.5,11465800,1146580,0.1,23:04.7,14706640,0,0,0,12971160,0,0,0,11465800,0,0,0
3,,D10,14894480,1489448,0.1,00:16.3,13077320,1307732,0.1,11:40.7,11562440,1156244,0.1,23:04.9,14894480,0,0,0,13077320,0,0,0,11562440,0,0,0
3,,D11,14941600,1494160,0.1,00:16.5,13127400,1312740,0.1,11:40.9,11544200,1154420,0.1,23:05.1,14941600,0,0,0,13127400,0,0,0,11544200,0,0,0
3,,D12,14900720,1490072,0.1,00:16.7,13209800,1320980,0.1,11:41.0,11689160,1168916,0.1,23:05.3,14900720,0,0,0,13209800,0,0,0,11689160,0,0,0
3,,D13,14703800,1470380,0.1,00:16.9,13032960,1303296,0.1,11:41.2,11516920,1151692,0.1,23:05.5,14703800,0,0,0,13032960,0,0,0,11516920,0,0,0
3,,D14,14632200,1463220,0.1,00:17.1,12852960,1285296,0.1,11:41.4,11299840,1129984,0.1,23:05.7,14632200,0,0,0,12852960,0,0,0,11299840,0,0,0
3,,D15,5732000,573200,0.1,00:17.3,5318120,531812,0.1,11:41.6,4961240,496124,0.1,23:05.9,5732000,0,0,0,5318120,0,0,0,4961240,0,0,0
3,,D16,15017080,1501708,0.1,00:17.5,13162480,1316248,0.1,11:41.8,11591040,1159104,0.1,23:06.0,15017080,0,0,0,13162480,0,0,0,11591040,0,0,0
3,,D17,14851720,1485172,0.1,00:17.7,13066280,1306628,0.1,11:42.0,11543720,1154372,0.1,23:06.2,14851720,0,0,0,13066280,0,0,0,11543720,0,0,0
3,,D18,14689080,1468908,0.1,00:17.9,12874840,1287484,0.1,11:42.2,11322800,1132280,0.1,23:06.4,14689080,0,0,0,12874840,0,0,0,11322800,0,0,0
3,,D19,14436480,1443648,0.1,00:18.0,12751520,1275152,0.1,11:42.4,11264320,1126432,0.1,23:06.6,14436480,0,0,0,12751520,0,0,0,11264320,0,0,0
3,,D20,14380800,1438080,0.1,00:18.3,12188280,1218828,0.1,11:42.6,10484000,1048400,0.1,23:06.8,14380800,0,0,0,12188280,0,0,0,10484000,0,0,0
3,,D21,14362640,1436264,0.1,00:18.4,12509320,1250932,0.1,11:42.8,10825640,1082564,0.1,23:07.0,14362640,0,0,0,12509320,0,0,0,10825640,0,0,0
3,,D22,14458800,1445880,0.1,00:18.6,12834400,1283440,0.1,11:43.0,11320120,1132012,0.1,23:07.2,14458800,0,0,0,12834400,0,0,0,11320120,0,0,0
3,,D23,37600,3760,0.1,00:18.8,34840,3484,0.1,11:43.2,32480,3248,0.1,23:07.4,37600,0,0,0,34840,0,0,0,32480,0,0,0
3,,D24,14435720,1443572,0.1,00:19.0,12776360,1277636,0.1,11:43.4,11272040,1127204,0.1,23:07.6,14435720,0,0,0,12776360,0,0,0,11272040,0,0,0
