,,,PltRpt=1 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=2 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=3 Group=1 US LUM 384 (cps) Yeh(1) De=USLum Ex=N/A Em=N/A Wdw=N/A,,,,PltRpt=1 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=2 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,,PltRpt=3 Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps) Yeh(1) channel 1,,,
Plate,Barcode,Well,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,Flashes/Time,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime,CalcResultI,Signal,,MeasTime
2,,N06,229360,22936,0.1,01:04.2,223080,22308,0.1,12:29.2,203160,20316,0.1,23:53.9,229360,0,0,0,223080,0,0,0,203160,0,0,0
2,,N07,230600,23060,0.1,01:04.4,222840,22284,0.1,12:29.4,202520,20252,0.1,23:54.1,230600,0,0,0,222840,0,0,0,202520,0,0,0
2,,N08,228160,22816,0.1,01:04.6,218280,21828,0.1,12:29.6,201640,20164,0.1,23:54.3,228160,0,0,0,218280,0,0,0,201640,0,0,0
2,,N09,232720,23272,0.1,01:04.8,220720,22072,0.1,12:29.8,203960,20396,0.1,23:54.4,232720,0,0,0,220720,0,0,0,203960,0,0,0
2,,N10,235000,23500,0.1,01:05.0,225720,22572,0.1,12:30.0,203840,20384,0.1,23:54.6,235000,0,0,0,225720,0,0,0,203840,0,0,0
2,,N11,233840,23384,0.1,01:05.2,224840,22484,0.1,12:30.2,206040,20604,0.1,23:54.8,233840,0,0,0,224840,0,0,0,206040,0,0,0
2,,N12,232320,23232,0.1,01:05.3,221600,22160,0.1,12:30.4,204200,20420,0.1,23:55.0,232320,0,0,0,221600,0,0,0,204200,0,0,0
2,,N13,235600,23560,0.1,01:05.5,224400,22440,0.1,12:30.6,209520,20952,0.1,23:55.2,235600,0,0,0,224400,0,0,0,209520,0,0,0
2,,N14,232680,23268,0.1,01:05.7,220880,22088,0.1,12:30.8,202960,20296,0.1,23:55.4,232680,0,0,0,220880,0,0,0,202960,0,0,0
2,,N15,239440,23944,0.1,01:05.9,229000,22900,0.1,12:31.0,205600,20560,0.1,23:55.6,239440,0,0,0,229000,0,0,0,205600,0,0,0
2,,N16,231120,23112,0.1,01:06.1,222920,22292,0.1,12:31.2,200440,20044,0.1,23:55.8,231120,0,0,0,222920,0,0,0,200440,0,0,0
2,,N17,238280,23828,0.1,01:06.3,230120,23012,0.1,12:31.3,208200,20820,0.1,23:56.0,238280,0,0,0,230120,0,0,0,208200,0,0,0
2,,N18,237200,23720,0.1,01:06.5,227440,22744,0.1,12:31.5,205680,20568,0.1,23:56.2,237200,0,0,0,227440,0,0,0,205680,0,0,0
2,,N19,237680,23768,0.1,01:06.7,228480,22848,0.1,12:31.7,208840,20884,0.1,23:56.4,237680,0,0,0,228480,0,0,0,208840,0,0,0
2,,N20,7120,712,0.1,01:06.9,5120,512,0.1,12:31.9,3880,388,0.1,23:56.5,7120,0,0,0,5120,0,0,0,3880,0,0,0
2,,N21,237760,23776,0.1,01:07.1,230120,23012,0.1,12:32.1,211320,21132,0.1,23:56.7,237760,0,0,0,230120,0,0,0,211320,0,0,0
2,,N22,239880,23988,0.1,01:07.3,227040,22704,0.1,12:32.3,210640,21064,0.1,23:56.9,239880,0,0,0,227040,0,0,0,210640,0,0,0
2,,N23,360,36,0.1,01:07.5,400,40,0.1,12:32.5,400,40,0.1,23:57.1,360,0,0,0,400,0,0,0,400,0,0,0
2,,N24,243400,24340,0.1,01:07.7,231040,23104,0.1,12:32.7,213480,21348,0.1,23:57.3,243400,0,0,0,231040,0,0,0,213480,0,0,0
2,,O01,226720,22672,0.1,01:08.1,210360,21036,0.1,12:33.1,196760,19676,0.1,23:57.8,226720,0,0,0,210360,0,0,0,196760,0,0,0
2,,O02,560,56,0.1,01:08.3,440,44,0.1,12:33.3,320,32,0.1,23:58.0,560,0,0,0,440,0,0,0,320,0,0,0
2,,O03,228640,22864,0.1,01:08.5,213440,21344,0.1,12:33.5,198880,19888,0.1,23:58.2,228640,0,0,0,213440,0,0,0,198880,0,0,0
2,,O04,229880,22988,0.1,01:08.7,213960,21396,0.1,12:33.7,198840,19884,0.1,23:58.3,229880,0,0,0,213960,0,0,0,198840,0,0,0
2,,O05,169600,16960,0.1,01:08.9,143360,14336,0.1,12:33.9,119560,11956,0.1,23:58.5,169600,0,0,0,143360,0,0,0,119560,0,0,0
2,,O06,233000,23300,0.1,01:09.1,220800,22080,0.1,12:34.1,201280,20128,0.1,23:58.7,233000,0,0,0,220800,0,0,0,201280,0,0,0
2,,O07,230920,23092,0.1,01:09.3,217240,21724,0.1,12:34.3,204880,20488,0.1,23:58.9,230920,0,0,0,217240,0,0,0,204880,0,0,0
2,,O08,229600,22960,0.1,01:09.5,219800,21980,0.1,12:34.5,201880,20188,0.1,23:59.1,229600,0,0,0,219800,0,0,0,201880,0,0,0
2,,O09,238400,23840,0.1,01:09.6,224240,22424,0.1,12:34.7,205040,20504,0.1,23:59.3,238400,0,0,0,224240,0,0,0,205040,0,0,0
2,,O10,235680,23568,0.1,01:09.8,223920,22392,0.1,12:34.9,203120,20312,0.1,23:59.5,235680,0,0,0,223920,0,0,0,203120,0,0,0
2,,O11,241200,24120,0.1,01:10.0,226320,22632,0.1,12:35.1,207360,20736,0.1,23:59.7,241200,0,0,0,226320,0,0,0,207360,0,0,0
2,,O12,239960,23996,0.1,01:10.2,226360,22636,0.1,12:35.3,208200,20820,0.1,23:59.9,239960,0,0,0,226360,0,0,0,208200,0,0,0
2,,O13,233360,23336,0.1,01:10.4,220640,22064,0.1,12:35.4,203400,20340,0.1,24:00.1,233360,0,0,0,220640,0,0,0,203400,0,0,0
2,,O14,238320,23832,0.1,01:10.6,221000,22100,0.1,12:35.6,201160,20116,0.1,24:00.3,238320,0,0,0,221000,0,0,0,201160,0,0,0
2,,O15,245480,24548,0.1,01:10.8,229400,22940,0.1,12:35.8,208560,20856,0.1,24:00.5,245480,0,0,0,229400,0,0,0,208560,0,0,0
2,,O16,247720,24772,0.1,01:11.0,232800,23280,0.1,12:36.0,212760,21276,0.1,24:00.7,247720,0,0,0,232800,0,0,0,212760,0,0,0
2,,O17,256040,25604,0.1,01:11.2,235680,23568,0.1,12:36.2,214720,21472,0.1,24:00.8,256040,0,0,0,235680,0,0,0,214720,0,0,0
2,,O18,247600,24760,0.1,01:11.4,231040,23104,0.1,12:36.4,210080,21008,0.1,24:01.0,247600,0,0,0,231040,0,0,0,210080,0,0,0
2,,O19,252320,25232,0.1,01:11.6,235360,23536,0.1,12:36.6,216400,21640,0.1,24:01.2,252320,0,0,0,235360,0,0,0,216400,0,0,0
2,,O20,237280,23728,0.1,01:11.8,221480,22148,0.1,12:36.8,204760,20476,0.1,24:01.4,237280,0,0,0,221480,0,0,0,204760,0,0,0
2,,O21,254120,25412,0.1,01:11.9,239040,23904,0.1,12:37.0,216680,21668,0.1,24:01.6,254120,0,0,0,239040,0,0,0,216680,0,0,0
2,,O22,251600,25160,0.1,01:12.1,234920,23492,0.1,12:37.2,217880,21788,0.1,24:01.8,251600,0,0,0,234920,0,0,0,217880,0,0,0
2,,O23,360,36,0.1,01:12.3,440,44,0.1,12:37.4,360,36,0.1,24:02.0,360,0,0,0,440,0,0,0,360,0,0,0
2,,O24,258320,25832,0.1,01:12.5,239440,23944,0.1,12:37.6,221400,22140,0.1,24:02.2,258320,0,0,0,239440,0,0,0,221400,0,0,0
2,,P01,223880,22388,0.1,01:13.0,206440,20644,0.1,12:38.0,194120,19412,0.1,24:02.6,223880,0,0,0,206440,0,0,0,194120,0,0,0
2,,P02,320,32,0.1,01:13.2,200,20,0.1,12:38.2,280,28,0.1,24:02.8,320,0,0,0,200,0,0,0,280,0,0,0
2,,P03,225840,22584,0.1,01:13.3,210280,21028,0.1,12:38.4,195160,19516,0.1,24:03.0,225840,0,0,0,210280,0,0,0,195160,0,0,0
2,,P04,225800,22580,0.1,01:13.5,209640,20964,0.1,12:38.6,196840,19684,0.1,24:03.2,225800,0,0,0,209640,0,0,0,196840,0,0,0
2,,P05,232440,23244,0.1,01:13.7,215600,21560,0.1,12:38.8,199720,19972,0.1,24:03.4,232440,0,0,0,215600,0,0,0,199720,0,0,0
2,,P06,224520,22452,0.1,01:13.9,211920,21192,0.1,12:39.0,194760,19476,0.1,24:03.6,224520,0,0,0,211920,0,0,0,194760,0,0,0
2,,P07,231440,23144,0.1,01:14.1,218320,21832,0.1,12:39.2,199040,19904,0.1,24:03.8,231440,0,0,0,218320,0,0,0,199040,0,0,0
2,,P08,230320,23032,0.1,01:14.3,219880,21988,0.1,12:39.3,202720,20272,0.1,24:04.0,230320,0,0,0,219880,0,0,0,202720,0,0,0
2,,P09,236840,23684,0.1,01:14.5,222160,22216,0.1,12:39.5,204080,20408,0.1,24:04.2,236840,0,0,0,222160,0,0,0,204080,0,0,0
2,,P10,232280,23228,0.1,01:14.7,220760,22076,0.1,12:39.7,201920,20192,0.1,24:04.4,232280,0,0,0,220760,0,0,0,201920,0,0,0
2,,P11,233000,23300,0.1,01:14.9,221120,22112,0.1,12:39.9,202800,20280,0.1,24:04.5,233000,0,0,0,221120,0,0,0,202800,0,0,0
2,,P12,240840,24084,0.1,01:15.1,226400,22640,0.1,12:40.1,203600,20360,0.1,24:04.7,240840,0,0,0,226400,0,0,0,203600,0,0,0
2,,P13,238800,23880,0.1,01:15.3,221960,22196,0.1,12:40.3,204040,20404,0.1,24:04.9,238800,0,0,0,221960,0,0,0,204040,0,0,0
2,,P14,238760,23876,0.1,01:15.5,223120,22312,0.1,12:40.5,207360,20736,0.1,24:05.1,238760,0,0,0,223120,0,0,0,207360,0,0,0
2,,P15,244400,24440,0.1,01:15.7,229640,22964,0.1,12:40.7,211840,21184,0.1,24:05.3,244400,0,0,0,229640,0,0,0,211840,0,0,0
2,,P16,253560,25356,0.1,01:15.8,232760,23276,0.1,12:40.9,212480,21248,0.1,24:05.5,253560,0,0,0,232760,0,0,0,212480,0,0,0
2,,P17,256800,25680,0.1,01:16.0,232120,23212,0.1,12:41.1,212080,21208,0.1,24:05.7,256800,0,0,0,232120,0,0,0,212080,0,0,0
2,,P18,254480,25448,0.1,01:16.2,229640,22964,0.1,12:41.3,209600,20960,0.1,24:05.9,254480,0,0,0,229640,0,0,0,209600,0,0,0
2,,P19,246160,24616,0.1,01:16.4,224520,22452,0.1,12:41.5,209480,20948,0.1,24:06.1,246160,0,0,0,224520,0,0,0,209480,0,0,0
2,,P20,256120,25612,0.1,01:16.6,234960,23496,0.1,12:41.7,213800,21380,0.1,24:06.3,256120,0,0,0,234960,0,0,0,213800,0,0,0
2,,P21,257760,25776,0.1,01:16.8,233320,23332,0.1,12:41.8,218240,21824,0.1,24:06.5,257760,0,0,0,233320,0,0,0,218240,0,0,0
2,,P22,257160,25716,0.1,01:17.0,239240,23924,0.1,12:42.0,220160,22016,0.1,24:06.7,257160,0,0,0,239240,0,0,0,220160,0,0,0
2,,P23,240,24,0.1,01:17.2,280,28,0.1,12:42.2,280,28,0.1,24:06.9,240,0,0,0,280,0,0,0,280,0,0,0
2,,P24,258360,25836,0.1,01:17.4,239440,23944,0.1,12:42.4,221040,22104,0.1,24:07.0,258360,0,0,0,239440,0,0,0,221040,0,0,0
4,,A01,118520,11852,0.1,00:00.0,107120,10712,0.1,11:25.0,100120,10012,0.1,22:49.7,118520,0,0,0,107120,0,0,0,100120,0,0,0
4,,A02,480,48,0.1,00:00.2,480,48,0.1,11:25.2,440,44,0.1,22:49.9,480,0,0,0,480,0,0,0,440,0,0,0
4,,A03,253280,25328,0.1,00:00.4,230040,23004,0.1,11:25.4,216680,21668,0.1,22:50.0,253280,0,0,0,230040,0,0,0,216680,0,0,0
4,,A04,246400,24640,0.1,00:00.6,231040,23104,0.1,11:25.6,214960,21496,0.1,22:50.2,246400,0,0,0,231040,0,0,0,214960,0,0,0
4,,A05,254480,25448,0.1,00:00.8,229200,22920,0.1,11:25.8,214040,21404,0.1,22:50.4,254480,0,0,0,229200,0,0,0,214040,0,0,0
4,,A06,254160,25416,0.1,00:01.0,232560,23256,0.1,11:26.0,216840,21684,0.1,22:50.6,254160,0,0,0,232560,0,0,0,216840,0,0,0
4,,A07,255960,25596,0.1,00:01.1,242520,24252,0.1,11:26.2,221600,22160,0.1,22:50.8,255960,0,0,0,242520,0,0,0,221600,0,0,0
4,,A08,261960,26196,0.1,00:01.3,238600,23860,0.1,11:26.4,222040,22204,0.1,22:51.0,261960,0,0,0,238600,0,0,0,222040,0,0,0
4,,A09,238640,23864,0.1,00:01.5,199520,19952,0.1,11:26.6,171920,17192,0.1,22:51.2,238640,0,0,0,199520,0,0,0,171920,0,0,0
4,,A10,253480,25348,0.1,00:01.7,237160,23716,0.1,11:26.8,224600,22460,0.1,22:51.4,253480,0,0,0,237160,0,0,0,224600,0,0,0
4,,A11,262120,26212,0.1,00:01.9,242600,24260,0.1,11:27.0,222560,22256,0.1,22:51.6,262120,0,0,0,242600,0,0,0,222560,0,0,0
4,,A12,243520,24352,0.1,00:02.1,220960,22096,0.1,11:27.2,208520,20852,0.1,22:51.8,243520,0,0,0,220960,0,0,0,208520,0,0,0
4,,A13,260120,26012,0.1,00:02.3,238240,23824,0.1,11:27.3,224720,22472,0.1,22:52.0,260120,0,0,0,238240,0,0,0,224720,0,0,0
4,,A14,257040,25704,0.1,00:02.5,229640,22964,0.1,11:27.5,214200,21420,0.1,22:52.2,257040,0,0,0,229640,0,0,0,214200,0,0,0
4,,A15,264400,26440,0.1,00:02.7,239360,23936,0.1,11:27.7,226120,22612,0.1,22:52.4,264400,0,0,0,239360,0,0,0,226120,0,0,0
4,,A16,266840,26684,0.1,00:02.9,245000,24500,0.1,11:27.9,224920,22492,0.1,22:52.5,266840,0,0,0,245000,0,0,0,224920,0,0,0
4,,A17,277160,27716,0.1,00:03.1,243680,24368,0.1,11:28.1,227560,22756,0.1,22:52.7,277160,0,0,0,243680,0,0,0,227560,0,0,0
4,,A18,266280,26628,0.1,00:03.3,239760,23976,0.1,11:28.3,223280,22328,0.1,22:52.9,266280,0,0,0,239760,0,0,0,223280,0,0,0
4,,A19,257760,25776,0.1,00:03.5,238160,23816,0.1,11:28.5,223920,22392,0.1,22:53.1,257760,0,0,0,238160,0,0,0,223920,0,0,0
4,,A20,256400,25640,0.1,00:03.6,229520,22952,0.1,11:28.7,214160,21416,0.1,22:53.3,256400,0,0,0,229520,0,0,0,214160,0,0,0
4,,A21,265000,26500,0.1,00:03.8,236720,23672,0.1,11:28.9,223400,22340,0.1,22:53.5,265000,0,0,0,236720,0,0,0,223400,0,0,0
4,,A22,272320,27232,0.1,00:04.0,234320,23432,0.1,11:29.1,222440,22244,0.1,22:53.7,272320,0,0,0,234320,0,0,0,222440,0,0,0
4,,A23,560,56,0.1,00:04.2,440,44,0.1,11:29.3,400,40,0.1,22:53.9,560,0,0,0,440,0,0,0,400,0,0,0
4,,A24,263200,26320,0.1,00:04.4,235520,23552,0.1,11:29.5,221720,22172,0.1,22:54.1,263200,0,0,0,235520,0,0,0,221720,0,0,0
4,,B01,239840,23984,0.1,00:04.9,223880,22388,0.1,11:29.9,214560,21456,0.1,22:54.5,239840,0,0,0,223880,0,0,0,214560,0,0,0
4,,B02,720,72,0.1,00:05.0,840,84,0.1,11:30.1,720,72,0.1,22:54.7,720,0,0,0,840,0,0,0,720,0,0,0
4,,B03,240240,24024,0.1,00:05.2,230240,23024,0.1,11:30.3,212320,21232,0.1,22:54.9,240240,0,0,0,230240,0,0,0,212320,0,0,0
4,,B04,252600,25260,0.1,00:05.4,242440,24244,0.1,11:30.5,225240,22524,0.1,22:55.1,252600,0,0,0,242440,0,0,0,225240,0,0,0
4,,B05,250920,25092,0.1,00:05.6,236400,23640,0.1,11:30.7,223040,22304,0.1,22:55.3,250920,0,0,0,236400,0,0,0,223040,0,0,0
4,,B06,263480,26348,0.1,00:05.8,239520,23952,0.1,11:30.9,225600,22560,0.1,22:55.5,263480,0,0,0,239520,0,0,0,225600,0,0,0
4,,B07,261920,26192,0.1,00:06.0,242440,24244,0.1,11:31.1,223880,22388,0.1,22:55.7,261920,0,0,0,242440,0,0,0,223880,0,0,0
4,,B08,260360,26036,0.1,00:06.2,244200,24420,0.1,11:31.3,225280,22528,0.1,22:55.9,260360,0,0,0,244200,0,0,0,225280,0,0,0
4,,B09,268440,26844,0.1,00:06.4,248920,24892,0.1,11:31.4,229280,22928,0.1,22:56.1,268440,0,0,0,248920,0,0,0,229280,0,0,0
4,,B10,266960,26696,0.1,00:06.6,245080,24508,0.1,11:31.6,230200,23020,0.1,22:56.3,266960,0,0,0,245080,0,0,0,230200,0,0,0
4,,B11,266800,26680,0.1,00:06.8,247480,24748,0.1,11:31.8,229000,22900,0.1,22:56.5,266800,0,0,0,247480,0,0,0,229000,0,0,0
4,,B12,265600,26560,0.1,00:07.0,247400,24740,0.1,11:32.0,230080,23008,0.1,22:56.6,265600,0,0,0,247400,0,0,0,230080,0,0,0
4,,B13,272040,27204,0.1,00:07.2,252920,25292,0.1,11:32.2,233680,23368,0.1,22:56.8,272040,0,0,0,252920,0,0,0,233680,0,0,0
4,,B14,268040,26804,0.1,00:07.4,247240,24724,0.1,11:32.4,225360,22536,0.1,22:57.0,268040,0,0,0,247240,0,0,0,225360,0,0,0
4,,B15,262000,26200,0.1,00:07.5,244800,24480,0.1,11:32.6,226360,22636,0.1,22:57.2,262000,0,0,0,244800,0,0,0,226360,0,0,0
4,,B16,258680,25868,0.1,00:07.7,242120,24212,0.1,11:32.8,225880,22588,0.1,22:57.4,258680,0,0,0,242120,0,0,0,225880,0,0,0
4,,B17,271000,27100,0.1,00:07.9,246440,24644,0.1,11:33.0,229520,22952,0.1,22:57.6,271000,0,0,0,246440,0,0,0,229520,0,0,0
4,,B18,220520,22052,0.1,00:08.1,197400,19740,0.1,11:33.2,180200,18020,0.1,22:57.8,220520,0,0,0,197400,0,0,0,180200,0,0,0
4,,B19,275480,27548,0.1,00:08.3,253760,25376,0.1,11:33.4,233080,23308,0.1,22:58.0,275480,0,0,0,253760,0,0,0,233080,0,0,0
4,,B20,269320,26932,0.1,00:08.5,244040,24404,0.1,11:33.5,224240,22424,0.1,22:58.2,269320,0,0,0,244040,0,0,0,224240,0,0,0
4,,B21,271840,27184,0.1,00:08.7,242520,24252,0.1,11:33.7,225680,22568,0.1,22:58.4,271840,0,0,0,242520,0,0,0,225680,0,0,0
4,,B22,265560,26556,0.1,00:08.9,242600,24260,0.1,11:33.9,222320,22232,0.1,22:58.6,265560,0,0,0,242600,0,0,0,222320,0,0,0
4,,B23,760,76,0.1,00:09.1,720,72,0.1,11:34.1,400,40,0.1,22:58.8,760,0,0,0,720,0,0,0,400,0,0,0
4,,B24,249160,24916,0.1,00:09.3,226120,22612,0.1,11:34.3,218120,21812,0.1,22:59.0,249160,0,0,0,226120,0,0,0,218120,0,0,0
4,,C01,245800,24580,0.1,00:09.7,229760,22976,0.1,11:34.8,218480,21848,0.1,22:59.4,245800,0,0,0,229760,0,0,0,218480,0,0,0
4,,C02,680,68,0.1,00:09.9,840,84,0.1,11:35.0,680,68,0.1,22:59.6,680,0,0,0,840,0,0,0,680,0,0,0
4,,C03,255120,25512,0.1,00:10.1,243040,24304,0.1,11:35.1,232400,23240,0.1,22:59.8,255120,0,0,0,243040,0,0,0,232400,0,0,0
4,,C04,258600,25860,0.1,00:10.3,239400,23940,0.1,11:35.3,224880,22488,0.1,23:00.0,258600,0,0,0,239400,0,0,0,224880,0,0,0
4,,C05,257480,25748,0.1,00:10.5,242960,24296,0.1,11:35.5,220280,22028,0.1,23:00.2,257480,0,0,0,242960,0,0,0,220280,0,0,0
4,,C06,262120,26212,0.1,00:10.7,242760,24276,0.1,11:35.7,223880,22388,0.1,23:00.4,262120,0,0,0,242760,0,0,0,223880,0,0,0
4,,C07,257400,25740,0.1,00:10.9,240160,24016,0.1,11:35.9,221720,22172,0.1,23:00.5,257400,0,0,0,240160,0,0,0,221720,0,0,0
4,,C08,262200,26220,0.1,00:11.1,245280,24528,0.1,11:36.1,226040,22604,0.1,23:00.7,262200,0,0,0,245280,0,0,0,226040,0,0,0
4,,C09,264680,26468,0.1,00:11.3,247160,24716,0.1,11:36.3,229560,22956,0.1,23:00.9,264680,0,0,0,247160,0,0,0,229560,0,0,0
4,,C10,265080,26508,0.1,00:11.5,248680,24868,0.1,11:36.5,234160,23416,0.1,23:01.1,265080,0,0,0,248680,0,0,0,234160,0,0,0
4,,C11,269480,26948,0.1,00:11.6,246920,24692,0.1,11:36.7,229640,22964,0.1,23:01.3,269480,0,0,0,246920,0,0,0,229640,0,0,0
4,,C12,263920,26392,0.1,00:11.8,244640,24464,0.1,11:36.9,227880,22788,0.1,23:01.5,263920,0,0,0,244640,0,0,0,227880,0,0,0
4,,C13,203440,20344,0.1,00:12.0,190320,19032,0.1,11:37.1,174800,17480,0.1,23:01.7,203440,0,0,0,190320,0,0,0,174800,0,0,0
4,,C14,258480,25848,0.1,00:12.2,242400,24240,0.1,11:37.3,226320,22632,0.1,23:01.9,258480,0,0,0,242400,0,0,0,226320,0,0,0
4,,C15,266520,26652,0.1,00:12.4,247560,24756,0.1,11:37.5,223440,22344,0.1,23:02.1,266520,0,0,0,247560,0,0,0,223440,0,0,0
4,,C16,270520,27052,0.1,00:12.6,247960,24796,0.1,11:37.6,228600,22860,0.1,23:02.3,270520,0,0,0,247960,0,0,0,228600,0,0,0
4,,C17,269960,26996,0.1,00:12.8,244800,24480,0.1,11:37.8,227320,22732,0.1,23:02.5,269960,0,0,0,244800,0,0,0,227320,0,0,0
4,,C18,265080,26508,0.1,00:13.0,243920,24392,0.1,11:38.0,222520,22252,0.1,23:02.7,265080,0,0,0,243920,0,0,0,222520,0,0,0
4,,C19,269600,26960,0.1,00:13.2,246880,24688,0.1,11:38.2,225480,22548,0.1,23:02.9,269600,0,0,0,246880,0,0,0,225480,0,0,0
4,,C20,265040,26504,0.1,00:13.4,240880,24088,0.1,11:38.4,220040,22004,0.1,23:03.0,265040,0,0,0,240880,0,0,0,220040,0,0,0
4,,C21,264560,26456,0.1,00:13.6,241040,24104,0.1,11:38.6,223120,22312,0.1,23:03.2,264560,0,0,0,241040,0,0,0,223120,0,0,0
4,,C22,261400,26140,0.1,00:13.8,240360,24036,0.1,11:38.8,222400,22240,0.1,23:03.4,261400,0,0,0,240360,0,0,0,222400,0,0,0
4,,C23,680,68,0.1,00:13.9,480,48,0.1,11:39.0,560,56,0.1,23:03.6,680,0,0,0,480,0,0,0,560,0,0,0
4,,C24,248920,24892,0.1,00:14.1,226600,22660,0.1,11:39.2,213520,21352,0.1,23:03.8,248920,0,0,0,226600,0,0,0,213520,0,0,0
4,,D01,250840,25084,0.1,00:14.6,238640,23864,0.1,11:39.6,230960,23096,0.1,23:04.3,250840,0,0,0,238640,0,0,0,230960,0,0,0
4,,D02,600,60,0.1,00:14.8,680,68,0.1,11:39.8,680,68,0.1,23:04.5,600,0,0,0,680,0,0,0,680,0,0,0
4,,D03,258200,25820,0.1,00:15.0,238400,23840,0.1,11:40.0,228240,22824,0.1,23:04.6,258200,0,0,0,238400,0,0,0,228240,0,0,0
4,,D04,265840,26584,0.1,00:15.2,250800,25080,0.1,11:40.2,231080,23108,0.1,23:04.8,265840,0,0,0,250800,0,0,0,231080,0,0,0
4,,D05,246200,24620,0.1,00:15.3,229560,22956,0.1,11:40.4,212240,21224,0.1,23:05.0,246200,0,0,0,229560,0,0,0,212240,0,0,0
4,,D06,274240,27424,0.1,00:15.5,246080,24608,0.1,11:40.6,229200,22920,0.1,23:05.2,274240,0,0,0,246080,0,0,0,229200,0,0,0
4,,D07,263040,26304,0.1,00:15.7,243240,24324,0.1,11:40.8,224360,22436,0.1,23:05.4,263040,0,0,0,243240,0,0,0,224360,0,0,0
4,,D08,275880,27588,0.1,00:15.9,252320,25232,0.1,11:41.0,236640,23664,0.1,23:05.6,275880,0,0,0,252320,0,0,0,236640,0,0,0
4,,D09,261920,26192,0.1,00:16.1,245680,24568,0.1,11:41.2,227400,22740,0.1,23:05.8,261920,0,0,0,245680,0,0,0,227400,0,0,0
4,,D10,260600,26060,0.1,00:16.3,247320,24732,0.1,11:41.4,226480,22648,0.1,23:06.0,260600,0,0,0,247320,0,0,0,226480,0,0,0
4,,D11,265960,26596,0.1,00:16.5,250840,25084,0.1,11:41.5,230800,23080,0.1,23:06.2,265960,0,0,0,250840,0,0,0,230800,0,0,0
4,,D12,263920,26392,0.1,00:16.7,247440,24744,0.1,11:41.7,228080,22808,0.1,23:06.4,263920,0,0,0,247440,0,0,0,228080,0,0,0
4,,D13,262160,26216,0.1,00:16.9,245840,24584,0.1,11:41.9,230680,23068,0.1,23:06.6,262160,0,0,0,245840,0,0,0,230680,0,0,0
4,,D14,233880,23388,0.1,00:17.1,221400,22140,0.1,11:42.1,206440,20644,0.1,23:06.8,233880,0,0,0,221400,0,0,0,206440,0,0,0
4,,D15,272560,27256,0.1,00:17.3,249680,24968,0.1,11:42.3,229840,22984,0.1,23:07.0,272560,0,0,0,249680,0,0,0,229840,0,0,0
4,,D16,271120,27112,0.1,00:17.5,253040,25304,0.1,11:42.5,235880,23588,0.1,23:07.1,271120,0,0,0,253040,0,0,0,235880,0,0,0
4,,D17,258840,25884,0.1,00:17.7,245760,24576,0.1,11:42.7,226880,22688,0.1,23:07.3,258840,0,0,0,245760,0,0,0,226880,0,0,0
4,,D18,259360,25936,0.1,00:17.8,243080,24308,0.1,11:42.9,219280,21928,0.1,23:07.5,259360,0,0,0,243080,0,0,0,219280,0,0,0
4,,D19,259680,25968,0.1,00:18.0,240560,24056,0.1,11:43.1,221360,22136,0.1,23:07.7,259680,0,0,0,240560,0,0,0,221360,0,0,0
4,,D20,257320,25732,0.1,00:18.2,240920,24092,0.1,11:43.3,225320,22532,0.1,23:07.9,257320,0,0,0,240920,0,0,0,225320,0,0,0
4,,D21,258400,25840,0.1,00:18.4,239440,23944,0.1,11:43.5,219120,21912,0.1,23:08.1,258400,0,0,0,239440,0,0,0,219120,0,0,0
4,,D22,255520,25552,0.1,00:18.6,237360,23736,0.1,11:43.7,221200,22120,0.1,23:08.3,255520,0,0,0,237360,0,0,0,221200,0,0,0
4,,D23,600,60,0.1,00:18.8,680,68,0.1,11:43.9,480,48,0.1,23:08.5,600,0,0,0,680,0,0,0,480,0,0,0
4,,D24,251760,25176,0.1,00:19.0,233960,23396,0.1,11:44.0,219440,21944,0.1,23:08.7,251760,0,0,0,233960,0,0,0,219440,0,0,0
4,,E01,261600,26160,0.1,00:19.5,246720,24672,0.1,11:44.5,229240,22924,0.1,23:09.1,261600,0,0,0,246720,0,0,0,229240,0,0,0
4,,E02,640,64,0.1,00:19.6,640,64,0.1,11:44.7,480,48,0.1,23:09.3,640,0,0,0,640,0,0,0,480,0,0,0
4,,E03,268160,26816,0.1,00:19.8,249720,24972,0.1,11:44.9,231600,23160,0.1,23:09.5,268160,0,0,0,249720,0,0,0,231600,0,0,0
4,,E04,258760,25876,0.1,00:20.0,239160,23916,0.1,11:45.1,222000,22200,0.1,23:09.7,258760,0,0,0,239160,0,0,0,222000,0,0,0
4,,E05,276040,27604,0.1,00:20.2,251480,25148,0.1,11:45.3,235680,23568,0.1,23:09.9,276040,0,0,0,251480,0,0,0,235680,0,0,0
