Condition,Time,Slope,Y-intercept (log scale),X-intercept,1/slope,R squared,Sy.x,LOD
Intact (FuGENE_DPBS),22.5,1.0061945556246525,1.7209381401515191,0.019483037960525106,0.9938435806574138,0.9843229958198867,59404.04000367507,194826.46861513666
Intact (FuGENE_DPBS),25.0,1.0080011066446752,1.7040573838334172,0.020392418584459702,0.9920624029160956,0.9864834203507173,57267.17423472092,187481.61458238945
Intact (FuGENE_DPBS),27.5,1.020653556354604,1.644306038423867,0.02448880042335727,0.9797643811398935,0.9863676875987213,57191.38255461865,184912.46246603076
Intact (FuGENE_DPBS),30.0,1.0368654445489611,1.581660171505638,0.029824645384567323,0.9644452954404342,0.986005877362551,62003.49848730981,197336.64197588226
Intact (PEI_DPBS),0.0,0.8210013815835772,1.676061182759189,0.009088997879427444,1.2180247468903935,0.9816212607550102,3458.2613809199233,13900.418212480181
Intact (PEI_DPBS),2.5,0.854662043338899,1.4922868209185172,0.017945068993528355,1.1700531312860354,0.9717150751118507,3274.0086525470224,12641.521450041715
Intact (PEI_DPBS),5.0,0.8705629069143713,1.3793314814992228,0.026036743324894033,1.148682067726049,0.9752175229595461,2666.0122798280295,10105.921643980466
Intact (PEI_DPBS),7.5,0.8708768143802513,1.325990939155008,0.030019745260818985,1.1482680253827144,0.9758648513309333,2432.5670968428963,9217.68875577909
Intact (PEI_DPBS),10.0,0.8777389676163299,1.257133055615621,0.03696236709689879,1.1392908790590597,0.9784613706935964,2135.215905475709,8027.685619570012
Intact (PEI_DPBS),12.5,0.8637227746614587,1.266189166164121,0.03420053547327469,1.1577788954238886,0.9755604516161932,1813.1557512346058,6927.47042755638
Intact (PEI_DPBS),15.0,0.8612832867002594,1.2422819710119768,0.03611090422265197,1.161058173822449,0.974945645322355,1750.5707971334773,6707.297958460123
Intact (PEI_DPBS),17.5,0.8682829739018406,1.185427680572264,0.043126577046585714,1.15169827125166,0.9741550827350529,1541.4589647021953,5858.475562014543
Intact (PEI_DPBS),20.0,0.8778021202113587,1.127566848036857,0.05193567682092477,1.1392089139169752,0.9793850274723811,1546.6307518205135,5814.387278739739
Intact (PEI_DPBS),22.5,0.8797776442545443,1.0943352481889668,0.05703256693587212,1.1366508418696213,0.9738426195780637,1842.870976904985,6912.51279627527
Intact (PEI_DPBS),25.0,0.8784641973843436,1.0848852068823915,0.05821307997586251,1.1383503197711795,0.9692455802553402,1770.673806471534,6651.635409564163
Intact (PEI_DPBS),27.5,0.8935636608271837,1.0120878320990023,0.07368140317574544,1.119114444598482,0.9761742789804518,1737.9474596319187,6418.374949890146
Intact (PEI_DPBS),30.0,0.8662802571397757,1.087729850176105,0.05550949331084289,1.1543608338734752,0.9735438431667389,1971.5034406424777,7510.22697389077
